locations: latitude,locations: longitude
40.5852902359,-79.9376147613
40.3976778,-80.0362141
40.3393652373,-79.9638645312
40.4282695,-79.9657172
40.4718347,-79.7874399
40.4422132,-79.956375
40.3066355,-79.9964368
40.4355091425,-79.9226289759
40.3914944,-80.0596703
40.3947792,-80.0342201
40.4034792,-79.6496442
40.3212307,-79.7668198
40.3506026,-79.9231448
40.4958991,-79.870652
40.4107822,-80.0064449
40.4289137,-79.9833396
40.411087,-80.025049
40.4399009,-80.0023653
40.3970021,-79.9881282
40.4515167,-79.9849613
40.623009,-80.052983
40.6329702,-80.0590945
40.575929,-80.024087
40.5029699,-79.9500477
40.34986,-79.925312
40.3184833305,-79.6887865663
40.402584,-79.8973609
40.4398278,-80.0710501
40.035754,-75.58111
40.4645439,-79.932625
40.4340963,-79.7920245
40.4424694,-79.9609899
40.255146,-80.164858
40.489191,-79.83994
40.04061,-75.543159
40.437442,-79.9228098
40.3422239,-80.0555936
40.3611462,-80.0891392
40.3321043,-79.710616
40.4451653,-79.9485397
40.3205701,-80.0870155
40.4394328,-79.9560956
40.4271791,-79.9377642
40.437424579,-79.9989692362
40.4091796,-79.9043725
40.428371,-79.6884688
40.4512794057,-79.9332921053
40.4512442,-79.9327342
40.4441972,-79.956529
40.4448085,-79.9484522
40.4867289,-79.973769
40.5142189,-79.8439918
40.3523024,-79.9583795
40.3563594,-80.0287569
40.3679344,-80.0133167
40.4286261,-79.9842573
40.4511803332,-80.019159615
40.42488,-79.98096
40.51705,-79.842555
40.4415050539,-79.9951950833
40.4389127508,-79.993993789
40.4881863769,-79.8854406388
40.35762,-80.05998
40.2912392,-80.1070989
40.3570036,-80.051746
40.3667794,-79.9842018
40.4327703,-79.9234435
40.3250195,-79.7035194
40.4347808,-79.9547123
40.4519639,-80.0293959
40.3921633,-80.0702316
40.2567966459,-80.0233458728
40.4328634,-79.8176104
40.3253415,-80.0649737
40.43061,-79.79381
40.4352077,-79.7874496
40.4429299,-79.797669
40.4611287,-79.8418853
40.4378199,-79.91994270000001
40.4502491,-79.9145149
40.3481439,-80.0538246
40.4417703,-80.0870155
40.4341109,-80.0115483
40.489745,-79.819482
40.479773,-79.954571
40.5113609,-80.0272445
40.4448167,-79.9489713
40.547029,-79.939204
40.3326499,-79.9460512
40.2971723,-80.1581749
40.4395862366,-79.8975160459
40.4449316,-79.9490205
40.4718459,-79.9597674
40.4667702,-79.9640557
40.469408,-79.960872
40.4579734,-80.1672126
40.5071879,-79.9888857
40.3560807,-80.0503427
40.381418,-80.04418
40.4023412,-80.0939509
40.4293442,-79.8127906
40.443081,-79.942568
40.4761593,-79.9205658
40.5118915,-80.1038216
40.4378503,-79.9212649
40.3645163355,-79.7732929041
40.4921511238,-80.062186271
40.4577825,-79.927921
40.4417626,-79.9569319
40.5669862,-79.9552374
40.451506597,-79.9326658755
40.3493213,-80.0528635
40.4320474,-79.7812986
40.437514,-79.785997
40.4538778,-79.95299
40.4573329,-79.8517938
40.450588,-80.021582
40.354864,-79.6515797
40.3694983,-80.0351415
40.4533914,-80.0000278
40.5413581,-80.1818127
40.5424873,-80.0141052
40.5445585,-80.0087394
40.4895292415,-79.9031247944
40.6625477,-79.9323906
40.6266185,-80.0550153
40.4404409,-79.9986958
40.428865,-79.9882746
40.4282725,-79.9758209
40.4974532,-80.0603445
40.432098,-80.092808
40.35959,-80.001058
40.3273713,-79.986368
40.4219381,-79.9863826
40.4264889,-80.0839979
40.438674872,-79.9912666793
40.4736321,-80.0969955
40.453668,-80.01689
40.4565712987,-79.9632425979
40.489724,-79.779503
40.4574411,-79.9747863
40.3932656,-80.0197224
40.30661,-80.0975629
40.284597,-80.1194396
40.4824569,-79.951507
40.501361,-80.068536
40.4557053,-79.930891
40.4396569,-79.9958004
40.5798184,-80.0065517
40.554014,-79.958046
40.4970872,-79.9437001
40.4572561,-79.9253542
40.4581413,-79.9248403
40.338005,-80.026693
40.3453341,-80.053274
40.5808478,-80.039062
40.4728737,-79.9638856
40.3495866,-79.9763577
40.3400434,-79.9651563
40.258393,-80.057395
40.2675651,-80.1288011
40.45648,-80.168472
40.3681082798,-80.2347812003
40.5877878,-79.7461382
40.3963852,-79.998649
40.3975788,-80.0274892
40.4654547,-79.9447111
40.5128769,-80.2544254
40.5378903,-79.8389642
40.494502,-79.8592201
40.4406105,-79.9586239
40.4429778682,-79.9550119042
40.450978,-79.9849056
40.4445046084,-80.0029361226
40.433956,-79.772318
40.4463155,-79.9486271
40.4563658,-79.9367206
40.45209,-79.93223
40.4701982,-79.9605128
40.4661558,-79.9651219
40.44432,-79.95492
40.283562,-80.121408
40.2634078888,-80.1737741559
40.3569977,-80.0513305
40.4753626531,-79.9248815937
40.369033,-79.990732
40.5193814,-79.8423678
40.4656962,-79.9653119
40.4655819,-79.9651903
40.4486682,-80.0773466
40.323694,-79.698647
40.4833186,-79.9498249
40.462806,-79.968849
40.3935297,-80.0658378
40.3810735,-80.0523998
40.430988,-80.0016276
40.3431995967,-80.0605015485
40.6255772935,-79.8607573175
40.3782727508,-79.9909001961
40.3654279,-80.0182432
40.395815,-80.0324148
40.4698349,-80.0523388
40.4509532,-79.9349372
40.4555762,-79.9310714
40.392837,-80.01913
40.4546190115,-80.163854779
40.5299059,-80.017756
40.3680036,-80.0368633
40.42488,-79.98096
40.4521031428,-79.9838429333
40.4293549,-79.9764202
40.4294374,-80.0080086
40.4720853,-79.9590023
40.493369897,-79.9485199526
40.4510589,-79.933321
40.430536,-79.9963706
40.5368529,-80.1838884
40.5533580189,-80.0158953356
40.4381698,-79.9184495
40.4437859,-79.9276214
40.617185,-80.0940255
40.4330076,-80.0045618
40.395008,-80.067037
40.4475255,-79.9933976
40.357213,-80.0520951
40.5688072,-80.2201123
40.4517965,-79.9527148
40.4268539,-80.0572694
40.4338454852,-79.7300399032
40.4282407,-79.7083741
40.4363478,-79.737271
40.4441039,-80.2379038
40.33741,-79.94406
40.4864555,-80.037138
40.5186629,-80.165269
40.5181935,-80.1640462
40.4885658,-79.8996133
40.4650998318,-79.8289512796
40.4758948,-80.0968146
40.51551,-79.8427331
40.2809831,-80.153209
40.6314362,-80.0591229
40.6375154,-80.0629881
40.61564,-80.0928382
40.4298176,-79.810143
40.4586216,-79.8184684
40.3936665,-80.0202611
40.4788496,-79.9574353
40.4624,-79.9678787
40.4088514,-80.1149414
40.4540774,-79.9817188
40.44642,-80.158
40.335142,-80.0015451
40.4287193,-79.9769083
40.428324,-79.978097
40.3707130021,-79.6821288945
40.3475049005,-80.0545406342
40.2989327,-80.1744706
40.458669,-79.9719269
40.4456076,-79.9485834
40.436447,-79.954538
40.3988090203,-80.0264954567
40.4364888,-79.7852363
40.433628,-79.751833
40.3709395881,-79.7800433636
40.4425967878,-79.9528667692
40.4331995,-79.9232148
40.5445585,-80.0087394
40.5482139,-80.0355079
40.4661258,-80.1359601
40.4376998,-80.1542842
40.4545236189,-79.9825752939
40.4497888,-79.9863634
40.4828051,-80.0367259
40.439059,-80.021242
40.6014365,-80.0496066
40.3552916,-80.1142558
40.3451178158,-80.056861396
40.3762178,-80.0377617
40.428324,-79.978097
40.2574515,-80.2041613
40.4398568,-80.0009918
40.433218,-79.9421981096
40.4583807,-79.9078776
40.5174185453,-80.1639234647
40.4446993,-79.7127968
40.443404,-79.769506
40.4442769817,-80.0008124487
40.4448118,-79.9946606
40.4425418,-79.9988366
40.4580699985,-79.8754365976
40.3727711,-80.0479039
40.4276163,-80.0555006
40.2700653232,-80.1293314964
40.292292,-79.881715
40.4749653,-79.9578885
40.5903445,-79.7496085
40.529966,-80.137426
40.5855956,-79.9337361
40.450906,-79.9350615
40.5098181,-80.0922756
40.4410639,-79.9587705
40.421899,-79.9959611
40.42496,-79.66994
40.429457,-79.811206
40.4750173,-79.9578361
40.470474,-79.960431
40.4701983,-79.9605124
40.4615727,-79.967683
40.3937121,-80.0399681
40.4280448,-80.0523171
40.4424701,-79.995298
40.4399628,-79.9969732
40.3417607,-80.0560026
40.3633790309,-80.0859969109
40.432276,-79.79679
40.4386226,-79.7743788
40.470045,-79.96115
40.5673178,-79.9994392
40.3398124,-79.9654559
40.4287151,-79.9825489
40.4020392,-80.0945358
40.4086802,-80.0833885
40.4315941301,-79.9230858405
40.4398818,-80.0037001
40.540936,-80.1801432
40.463875,-79.966701
40.3681409755,-80.10497991
40.469326,-80.12857
40.4285784,-79.9810547
40.3941422,-80.0355641
40.489356,-79.9012144
40.3509675,-79.9136731
40.3710685,-79.6816448
40.5463324914,-80.1879274641
40.4344693,-79.9230448
40.5062862,-79.8427638
40.440592,-79.996589
40.4370613,-79.7627449
40.4355884,-79.7689523
40.4629525,-80.0198902
40.4134701,-79.8458021
40.4432315,-79.8675619
40.2691661,-80.1331759
40.3953724,-79.8034739
40.5445585,-80.0087394
40.3941874,-80.0211363
40.4411185,-79.9578237
40.4453625,-79.9932627
40.4325394,-79.7891888
40.4380163046,-79.7723923624
40.453493,-80.167914
40.2691352,-80.1266328
40.4379704,-80.0183184
40.3584464,-80.1125835
40.4385205411,-80.0191354752
40.4285290124,-79.9806924909
40.4402163,-80.1483554
40.3663438,-79.8714425
40.4435521,-80.0022028
40.3190562,-79.6945842
40.3043179,-79.7265755
40.444541305,-79.9480804994
40.4539943478,-80.1571624645
40.4623208508,-79.9249122177
40.3672648,-80.1040994
40.3654729,-80.0255984
40.3920559,-80.0382876
40.5469305,-79.9607342
40.3840693,-79.8637688
40.6340486,-80.0595287
40.4517034542,-79.9332416963
40.4289288,-79.7481081
40.3424665338,-79.7609322891
40.4288326,-79.982204
40.3357169,-79.9481681
40.340052,-79.965678
40.440368,-79.9836108
40.4887514,-79.9004896
40.4343041,-79.8625857
40.3213963,-79.6862078
40.4859391,-79.9437273
40.4431131,-80.1600039
40.4596664884,-79.9255371094
40.3565092,-79.8330631
40.445645,-80.017587
40.392908,-80.0368503
40.3772787,-79.8081805
40.327415,-79.6978062
40.4270454,-79.9387215
40.4147908,-79.9874072
40.4475284,-79.989129
40.262938,-80.133694
40.4545304,-80.1676005
40.4386475724,-79.9610204683
40.5798618,-80.2209408
40.4891772611,-79.8925406952
40.3480327,-79.9429342
40.0372683,-75.5589101
40.4992567,-80.0643626
40.5880106,-80.2285805
40.5273935,-79.8106615
40.3266862,-80.1921112
40.4590135704,-79.9278032537
40.4965988,-80.0577113
40.3651821,-80.0180608
40.4526378,-80.1618318
40.4581603,-79.7082726
40.3285916,-80.0385701
40.5308984,-80.0178079
40.541375,-80.008507
40.4395092,-79.9573648
40.4331248,-79.9229243
40.390582,-80.0877822
40.4961297,-79.944081
40.3661809274,-79.981846727
40.4261299262,-79.674403891
40.471952,-79.926485
40.6314362,-80.0591229
40.4293011,-80.0540162
40.4599315,-79.9253597
40.450455,-80.171593
40.432553,-79.7815667
40.4266498,-80.0578089
40.483943,-79.9731601
40.4623662678,-79.8267316637
40.4514388,-79.9324525
40.359115,-80.029173
40.428173,-79.975133
40.489635,-79.871893
40.4418262,-79.9579591
40.3475404,-80.054769
40.3192967,-79.693848
40.433155,-80.004535
40.3957916,-80.0335472
40.405285,-80.018927
40.4377256,-79.78361
40.4286818,-79.9831047
40.3954604,-80.0229235
40.4559244,-79.953763
40.3492314412,-80.051917224
40.34839,-79.943639338
40.4451556,-80.158336
40.4505107,-79.9843677
40.3652872,-80.0245716
40.6131632,-79.946794
40.442647,-80.239229
40.3251977,-80.0464194
40.5672432,-80.0133959
40.5350724,-80.0106567
40.5507911272,-80.0205935122
40.5705042,-80.0196744
40.4538223914,-79.9802848729
40.4580766,-80.0098045
40.6000409,-79.9478913
40.390689428499996,-80.0726191733
40.539817,-80.012528
40.2732306,-80.1269319
40.426657,-79.7032479
40.4235244,-79.6664809
40.3205701,-80.0870155
40.43468,-79.7895174
40.438458,-79.771711
40.3491773,-80.0531194
40.3640673,-80.0863457
40.4941769,-79.8598019
40.261416,-80.1352693
40.3187351,-79.6946283
40.2992411,-80.1523737
40.4855169,-79.9255017
40.2711672,-80.1277621
40.4515431,-79.9837258
40.4460679,-79.948641
40.4381696,-79.9223047
40.352323,-79.8421554
40.4417791829,-79.9983272699
40.5428859,-80.0137609
40.2933624,-79.8892245
40.5115591,-79.9451123
40.6335643,-79.9550087
40.6319524,-79.9520604
40.3383907,-79.9421588
40.4359401169,-80.0051450729
40.4192308,-80.0303476
40.4499696,-80.0874955
40.4533123615,-80.1626436575
40.4421231,-80.1570374
40.5243312,-79.8409992
40.2683091,-80.1293716
40.3214696,-79.6945325
40.3953208923,-80.0346221924
40.4422013,-79.9609858
40.4408964,-79.958095
40.401147765,-79.8880355137
40.4510637,-79.9348095
40.4674961,-79.9749599
40.4377788125,-79.9923990787
40.3332197,-79.9462378
40.3194221,-79.6835899
40.413766,-79.8799659
40.4806898236,-79.9541436884
40.519096,-80.0320869
40.518593,-80.0310709
40.6300567,-79.9703318
40.6638834,-79.9349445
40.2924750935,-80.103612446
40.4513726,-79.9322292
40.3431158,-79.9705287
40.450569548,-80.1615641423
40.368265001,-79.7806019631
40.3474293,-79.9491155
40.4454156909,-79.9489261009
40.2385585,-80.1347099
40.3606177,-80.0291028
40.4257324,-79.677071
40.4478153635,-80.157544346
40.4417932,-79.9571431
40.441544,-79.994946
40.610988,-80.088747
40.3373454,-79.8153821
40.445624,-79.994141
40.4439235,-80.1462691
40.4283701,-79.9775372
40.4292154,-79.9707074
40.5123635794,-79.8798751831
40.450336,-79.950038
40.270454,-79.743748
40.4376827663,-79.9195291192
40.4366326,-79.953824
40.3868509,-80.0167023
40.4280188,-79.982682
40.3241302,-79.7004763
40.527324,-79.8421709
40.4375577,-79.92282
40.380923,-80.044674
40.2584276,-80.1863678
40.464746,-79.6614376
40.426202,-79.671088
40.373557,-80.0403259
40.3921479,-80.0133763
40.4486993008,-80.1568110748
40.3195901,-79.6887789
40.5024402,-80.0545183
40.4828051,-80.0367259
40.2024271,-79.9249746
40.5897698975,-79.7250798717
40.453845,-79.980478
40.343211,-79.984457
40.4388749,-79.9875623
40.3375829,-79.9769376
40.4521243,-79.9517524
40.6044994,-80.2259765
40.3432114,-79.9855888
40.4466635,-79.8944584
40.6507638716,-79.9361881283
40.439371,-79.765997
40.4426506,-79.7138333
40.4123829,-79.840638
40.4380589187,-79.9212916896
40.4552226,-80.1620753
40.4666633,-79.964218
40.4341914,-79.9230121
40.5944619,-79.7419496
40.6177305,-80.0556072
40.6283843,-80.0552954
40.265839,-80.1280336
40.45209,-79.93223
40.3590625,-80.1121746
40.4118533,-79.9056749
40.393773,-80.103925
40.4372667,-79.9966201
40.5536503405,-80.0212925646
40.3144645,-79.829887
40.481272,-80.041641
40.4719669,-79.959546
40.5205291193,-80.1697828307
40.4896822,-79.9017182
40.4296264,-79.9224779
40.4403986,-80.2278798
40.3912084505,-80.069188
40.456444,-79.9305572
40.4408628,-79.9581821
40.4529229,-79.9536756
40.4781325959,-79.9578986467
40.4666489,-79.9646197
40.4330498559,-79.7907847433
40.4308960192,-79.7899851083
40.4047241211,-80.1909790039
40.437339,-79.923225
40.5963269148,-80.2308549732
40.2633073,-80.1333502
40.3425678908,-79.7610383383
40.4568715,-79.9294162
40.341945,-79.759041
40.4944245,-80.0626711
40.4286863,-79.9828571
40.3961657,-80.0308578
40.4379259,-79.9556424
40.3410819839,-80.0579969957
40.4270574,-79.8348281
40.458139,-79.928437
40.373563,-79.975894
40.366735,-80.013733
40.4364605,-79.781908
40.405401,-80.0301225
40.3697044,-79.912472
40.4659807,-79.8266764
40.3430975852,-80.0560880154
40.4026507,-80.0418507
40.6155958,-80.2244641
40.4536582,-80.0322847
40.4286048,-79.8120189
40.450791,-79.934756
40.4361434,-79.9230544
40.5124319,-79.95841
40.458771,-80.184289
40.4381504,-79.8921186
40.452185,-79.9526484
40.430743,-80.135325
40.4424081,-79.8851803
40.4391344,-79.961805
40.4406105,-79.9586239
40.470943,-79.9600419
40.2727237,-80.1251496
40.4494021,-80.1185377
40.6131682,-80.0541681
40.3679379,-80.2351132
40.0412475,-75.5428178
40.5349303,-80.0729277
40.5365260167,-80.0085623183
40.3877492,-79.8662497
40.4883350846,-79.8828375589
40.3426227,-80.0561704
40.3491472,-80.0530013
40.4327086,-79.9248669
40.2897082,-80.1130154
40.551036908,-80.0216101483
40.4515051,-79.9833989
40.3243238919,-80.0001482203
40.4816761,-79.9745227
40.3384106,-79.9519229
40.4417404014,-79.9570810447
40.2871578727,-80.1725844226
40.3964157104,-79.9975280762
40.4293034,-79.9724245
40.3623274,-79.8585121
40.3527436,-80.051873
40.4207385,-79.9283104
40.4736148,-80.0288691
40.3408758,-80.0389999
40.544397000000004,-80.015807
40.5707421,-80.0254676
40.54285,-80.007486
40.3463593,-79.7934667
40.3560805,-80.0286975
40.4412879081,-79.894360804
40.4536042,-80.0157087
40.2631094,-80.1735129
40.3221363,-79.8339707
40.476307,-79.778563
40.5207316,-80.2196957
40.4432834,-79.9502225
40.3582945,-79.9819392
40.495689,-80.256513
40.5927447,-80.2321761
40.427059,-79.962311
40.4277479,-79.9888771
40.3215799,-79.7134685
40.3653171,-79.6725326
40.43138,-80.06939
40.4442075,-80.0405986
40.3191339,-79.9805926
40.3590353418,-80.0014422698
40.4427240454,-79.9528134937
40.4341625,-79.9519723
40.6306411,-80.0574811
40.3493356,-79.8186422
40.4368825,-79.8576828
40.2602507,-80.1810331
40.380967,-79.96287
40.4381461,-79.9223846
40.350667,-79.820778
40.544609,-80.007198
40.5341683,-80.0679803
40.4281941664,-79.8857116699
40.4623085,-79.7673673
40.4927081,-79.9945993
40.4444439,-80.1485436
40.4304107,-79.9777348
40.4519412,-79.9840934
40.4957513699,-80.2458340889
40.4055827395,-79.8251841755
40.3375560832,-79.9761933088
40.438782,-79.990515
40.4870692664,-79.8888003011
40.495902,-80.241711
40.4278642,-79.964244
40.4382593,-79.9196419
40.5998475239,-79.9466154331
40.2907693,-80.0293122
40.4379259,-79.9556424
40.480686,-79.97447
40.4962078,-79.9440616
40.3868616,-79.9029246
40.4397794,-79.7677278
40.4625722,-79.9501679
40.4631879,-79.9514861
40.5269439347,-79.8168155987
40.514487,-79.84393
40.5199616,-80.0045059
40.4974532,-80.0603445
40.4388207,-79.9981851
40.4338919,-80.0052593
40.2636233695,-80.1722453535
40.4475255,-79.9933976
40.3279656,-79.9604283
40.3686129,-79.9146789
40.525847,-80.2124773
40.4383208,-79.9345418
40.340234,-79.769431
40.4286076,-79.96592
40.3398124,-79.9654559
40.5357917,-79.8431422
40.4385746392,-80.1464086398
40.5677969,-79.8593538
40.4411580018,-80.0337334703
40.4394966925,-80.1504859328
40.3589523,-80.0014359
40.395578,-79.805909
40.3953403,-80.0347609
40.3895353,-80.0416004
40.3924095,-80.0293086
40.2823985,-80.1756954
40.422986,-79.664661
40.33504254,-79.94646743
40.494025,-80.234885
40.4566265282,-80.007223971
40.5181563671,-80.0917131096
40.4500566,-80.0181873
40.5110514,-80.2157987
40.452509,-80.162129
40.459615,-79.925541
40.4642168798,-79.9663847326
40.34462,-80.058421
40.4538071,-79.9804811
40.3369138,-79.8100027
40.56533,-80.02802
40.6683368616,-80.0212296553
40.606801,-79.946778
40.4562105,-80.014453
40.4108881,-80.0123995
40.4560362,-79.9640803
40.4483179,-80.1570556
40.4653584,-79.9440159
40.3846976,-79.9038388
40.4518424,-79.9824278
40.4555441,-79.977956
40.3479117,-80.0502179
40.6325516,-80.0589338
40.44872,-79.780666
40.2912409,-80.2070543
40.3401983957,-79.8111016616
40.4590922,-79.95868
40.3676206389,-80.1063534541
40.4828051,-80.0367259
40.42169,-79.820027
40.4406248,-79.9958864
40.463299,-80.0758486
40.4475255,-79.9933976
40.3446731,-80.0137191
40.4497836,-79.9876652
40.4290009,-79.9828024
40.539214,-79.834234
40.4083044,-79.9919995
40.3226,-79.6978
40.440694635,-79.9578309059
40.4369200365,-79.9481964111
40.4480044,-80.1590415
40.3593333319,-80.0017954577
40.4283108,-79.9246088
40.3332545,-79.710123
40.4573147811,-79.9291351181
40.4563596,-79.9366429
40.3417604629,-79.9520587921
40.3255386651,-79.7049113363
40.4544103,-79.9791143
40.439761,-80.148321
40.4395492,-80.0704438
40.2348998,-80.0380305
40.4808667,-79.7047549
40.2037698,-79.9270467
40.4591209,-79.9267998
40.4564634,-79.9150819
40.6335981,-80.0557804
40.3801697,-80.04475
40.3824016,-80.0437371
40.48226,-79.74764
40.4333,-79.9532
40.3253741,-79.956298
43.6824667278,-79.4751869996
40.4574246,-79.9288868
40.430735,-80.0076349
40.4367098,-79.9230428
40.4327086,-79.9248669
40.368626,-79.983
40.332425364,-79.7418295507
40.4367488068,-80.2534643188
40.45744,-79.925387
40.4243458,-79.8873571
40.4147437,-79.8553536
40.3742762,-80.006967
40.3659127,-80.0247374
40.4505938,-79.9352289
40.2062699799,-79.9360238761
40.4758877,-79.9197239
40.4758881,-79.9195636
40.430726,-79.810075
40.4506137,-80.1274638
40.4914915,-79.8652509
40.5409750638,-79.8383468218
40.356525,-80.051222
40.38049,-80.044952
40.3760655,-79.9696277
40.4393712,-80.0726079
40.4406597,-79.9940035
40.4892956,-79.7779333
40.4800965,-79.9544662
40.4695146,-79.9611508
40.435539,-79.919636
40.4524751,-80.154403
40.3565449,-79.896124
40.4519643,-79.9840432
40.4556935,-79.9770276
40.4502185,-79.9849653
40.4544251,-79.9830472
40.4592833,-79.9263172
40.4508375,-79.9839077
40.3412552,-80.0247054
40.324702,-80.0421025
40.3134637,-80.0290693
40.2841408,-80.1208495
40.6329727,-80.0590969
40.456264,-79.931201
40.4510345,-79.9349907
40.4974532,-80.0603445
40.5994887,-79.9473905
40.3905629,-80.0724221
40.2740911,-80.1513519
40.4822953,-79.9521411
40.4344901,-79.8003965
40.4309809,-80.0074983
40.4075915,-79.9106976
40.3937442,-79.8192188
40.4289595,-79.988491
40.499285,-79.944321
40.4439805,-79.9976964
40.4423306,-79.9995793
40.3815497,-79.9986915
40.3653192,-79.9843556
40.2485383,-80.1739878
40.3742132,-80.0546587
40.612583,-80.055182
40.4586819,-79.9320827
40.46018,-79.93354
40.4423017,-79.9990064
40.4401718,-80.0012482
40.5406397813,-80.1826031388
40.4149513,-79.9878814
40.4052704,-80.0302382
40.4887,-80.0572
40.6315503,-80.0602155
40.6254629,-80.0588664
40.5503369353,-80.0911166353
40.515383,-79.953615
40.4483599,-80.002528
40.496456,-80.058001
40.5165439,-80.0040995
40.3979392,-80.0261906
40.463747,-79.9319642
40.3586123,-80.1120184
40.514164,-80.030175
40.2844962,-80.1204789
40.4528849768,-80.0279123141
40.6049174036,-80.2261118218
40.3411925,-80.025801
40.4131654,-80.0746762
40.3631529,-80.084638
40.5212671,-80.2197775
40.2538095777,-80.1584336534
40.4508247,-79.9334641
40.435556,-79.923256
40.3293658,-79.9884834
40.3928514,-80.0183784
40.5403162,-79.82955
