locations: latitude,locations: longitude
0.8720074822802494,0.10605582465056064
0.8737229944295597,0.10682639950159918
0.8711553312470358,0.10638891302898808
0.8710058838153596,0.10700502283002379
0.8714993485388756,0.1061922106430627
0.8682868459589177,0.10647562636869361
0.8714029491564458,0.10556214669739795
0.8699442151297822,0.10721814437980742
0.8709408998152685,0.1060898603616473
0.869566515743847,0.10702147161882967
0.8740220005964726,0.10683204243703395
0.8754556802202418,0.10720325421036302
0.8733520540308347,0.10663215508975517
0.8719223631282732,0.10623056824273916
0.8706420549893532,0.10635431276701207
0.8735666400949348,0.10432180715317883
0.8710202698163986,0.10638310374444152
0.8698238239461318,0.10725461548517581
0.8709858423151591,0.10604437097504414
0.8716258060679013,0.10659824905768464
0.8709886732763344,0.10605014504503023
0.8696748614652418,0.1055835387044105
0.8695568769950835,0.10559196951734377
0.8717774528074969,0.10537732335652056
0.8714853087160159,0.10756624198643115
0.8724381491876699,0.10692563100044034
0.870722899945045,0.10785144918295322
0.8707089037364335,0.1056324276934973
0.8702063090045298,0.10548531467513818
0.8713850593849851,0.10724323056189629
0.8724086302717735,0.10629180636330744
0.8723432089000758,0.10623411093930955
0.8713344787523337,0.10604980519657413
0.8720076289827192,0.10626928469555519
0.8718905158459334,0.10505520831582628
0.8736458336090287,0.10458347925497045
0.8724195734830392,0.10785221607782455
0.8728633524193207,0.10640076692077853
0.8714348052726532,0.105461454506975
0.8715567448889783,0.10620992021318568
0.8714641294747226,0.1061997020623209
0.8715132495891282,0.1055647078579668
0.872713101335655,0.10618585916607795
0.8745469694374968,0.1050278568537307
0.8716180331842379,0.10624586710454634
0.875718816872005,0.10576054161806855
0.8770468446282197,0.10575288902120834
0.8763484242233611,0.10582443089197126
0.8709578062836878,0.10615025556861064
0.8711199878465925,0.10707970252773048
0.8713568302256598,0.10639113167485555
0.8676228388608435,0.10564171204029976
0.8733583786280663,0.10662749006098626
0.8709962529013009,0.10604741958226585
0.8716155170703526,0.10621207389098394
0.8671372536855814,0.107574231219956
0.8673244856864488,0.10738582717314135
0.8712747430925762,0.10515813284051942
0.8700410863390743,0.10573976223261511
0.8759679890346095,0.10624921351403896
0.8648365953183175,0.10525364781701245
0.8696209344303047,0.10584207170985727
0.8792895193042004,0.10550510917082252
0.8709704425207546,0.10609767631717648
0.8676092589700516,0.10564907300134989
0.8720151189328273,0.10508112746759898
0.8713846628918235,0.10605578887703893
0.8715448778486454,0.10636973283174658
0.8759250091758699,0.10536671427149273
0.869546056696698,0.10585675338674552
0.8696345143210967,0.10583947309888281
0.8712956144926138,0.10616501550007765
0.8715737425508249,0.10598129834356636
0.8714833857241813,0.10594519112198904
0.8714830804244464,0.10594568859752512
0.8687543034668219,0.10605926170344979
0.8683396191987539,0.10675043968027939
0.8718918490145408,0.10585745208834112
0.8725276971682634,0.10687048220401811
0.8717447222969897,0.10656699753271617
0.8688494856152448,0.10556708232546935
0.8714637246512398,0.10619461427325184
0.8718942240085799,0.10605037589603745
0.8721729904207816,0.10609682949084259
0.8667480639278172,0.1048454582868707
0.8718601789448196,0.10506217009356289
0.8719685426868284,0.1063075657175368
0.8718825314252382,0.10633536453870045
0.8713313187018343,0.10596834385702246
0.8715380978155784,0.1059667826781772
0.8719424732614399,0.10628101282105844
0.8709896526144439,0.10605422154961967
0.8709114601980047,0.10613614794495334
0.8710095327815768,0.10710308667273238
0.870952382851974,0.10714154047747003
0.867869965118733,0.10609196261500817
0.870395991333137,0.10662903329102599
0.8685536858568121,0.1060689540919841
0.871182130219842,0.10638875763775314
0.8711037593814798,0.10638780740358314
0.8721528287435036,0.10636459038800292
0.8644366911813509,0.10498789671207452
0.8666154686846465,0.10598272648962784
0.8686378296356104,0.10576148402678076
0.8710701373045543,0.1059179112946937
0.8709469240372105,0.10766195695982782
0.8746224419108461,0.10577609639247072
0.8672689211347535,0.10626827912421875
0.8719025860493622,0.10633526504359318
0.8721452438293185,0.10636485198188027
0.8724482557983644,0.1055479093947245
0.872736966259064,0.10618799048542513
0.8678090280846954,0.10627899329396652
0.873384238554398,0.10656602968120456
0.8754041519689338,0.10692138009993264
0.8699656455851776,0.10642277154935006
0.8691872819293759,0.10588349744798038
0.8771990700059702,0.10630849269165123
0.8697603652155849,0.1057573605694441
0.8674483119797999,0.10616176664274277
0.8709733052013827,0.10615141094156919
0.8727006355906478,0.10714791201333917
0.8715261633714082,0.10620363022194136
0.8661506002770887,0.1059797002732769
0.8712603520758989,0.10639225742901497
0.8695151976339147,0.10562624949450831
0.8696454377077044,0.10576850625729727
0.8699903867584743,0.10791813661700601
0.8667292899766058,0.10726317038751249
0.8678938657265267,0.10638937417204113
0.873654772594941,0.10668278859698588
0.8702799457145403,0.10592375886976457
0.8709988472908663,0.10605290854958123
0.8702920308261122,0.10581976915492536
0.8714344822576041,0.10594656225400027
0.869733574172642,0.10602614212989522
0.8718950407844931,0.10604384387456041
0.8786945932097076,0.10566362891195093
0.8790895479780443,0.1056294679935383
0.8768279034039315,0.10582514636240518
0.8739351249797894,0.10623899737878861
0.867864422144331,0.10637726036325705
0.8666203586546358,0.10769934594668756
0.8699548926906295,0.1065334961886098
0.8714315838925916,0.10556264081916643
0.8554103340361515,0.13065966731571413
0.8724115603562393,0.10633638352510744
0.8712043338369031,0.10712228587465726
0.8715363215262137,0.10617783471799264
0.8641090768116151,0.10503829098387897
0.8733888010170706,0.1068544567842212
0.8556028711155239,0.1308717987097544
0.871336988554048,0.1063912466923174
0.8675616560010454,0.10564903666886692
0.868311912256607,0.105461529754901
0.8671604207810255,0.10757732786542772
0.8716432121177046,0.10624742651483808
0.8667030976383369,0.10547340041552979
0.8714159224127,0.10620519195974785
0.8709300715870195,0.1063076573871861
0.8713362978233109,0.10596554493556712
0.8702164037204295,0.10649430405974751
0.870977329606975,0.1077011221372543
0.8718856322277646,0.10633265466480706
0.8718842363458339,0.10633577313939353
0.8716048276147103,0.10620276942157551
0.8716290652416915,0.10624791560595497
0.8732911804357029,0.10610640449750883
0.8743811401375037,0.10683180879122044
0.8679612616341702,0.10619242584315407
0.8681221189099144,0.10579904342975437
0.8685810597447032,0.10588534816876681
0.8709874441475328,0.10604777896194688
0.8718817040708874,0.10585268853649864
0.8708389138441892,0.10606620959211654
0.874493391316542,0.10683983994684099
0.8714980858627874,0.10598664098879357
0.87139530281754,0.10599335575874726
0.8733489683981367,0.10660012583277408
0.8681721008378913,0.10562451839143501
0.8655401475103796,0.10536114198652746
0.8681476609993978,0.10567054326294112
0.8685352647845147,0.10604808918545534
0.8711517588436478,0.10638770455470825
0.8668795133057504,0.10761699511137501
0.8712314737938286,0.10621292407108553
0.8719127719586892,0.10579547166719765
0.8695417190615079,0.10556721591721445
0.8641745237928062,0.10582928897646272
0.8711554501949843,0.10697927060141603
0.8668922803855604,0.10559660554217098
0.8710661044259033,0.10711230562106556
0.8712484000869061,0.10714785779409532
0.8715545800363149,0.10709073530540583
0.8722761500116198,0.10684358331050965
0.8713519720306326,0.10640727267107555
0.8718447813113028,0.10643761197124087
0.8677963799528337,0.105658924693848
0.871508602689272,0.10547340041552979
0.8712049127169194,0.10589523283998026
0.8734107667382346,0.10696880908216534
0.8730153837572832,0.10621371388336918
0.8742678223918599,0.10580749716010004
0.871629390366084,0.10624501403796875
0.8756820381663162,0.10629960946272722
0.8671820534479338,0.10626133626620349
0.8657753908682099,0.10507564692494793
0.8714220060689671,0.10653262898310668
0.8716339460725131,0.1062447390290207
0.8727010796629889,0.1061846680195977
0.8724998316288518,0.10616069808317803
0.8726044185950727,0.10617849373333765
0.8721510445242755,0.10502512968166273
0.8741023657954387,0.10602190799822586
0.8681110686454948,0.10567838716653405
0.8691156752643538,0.10571283427312025
0.8699452658366611,0.10543463421516024
0.871015916321482,0.10700621141702028
0.8715605710479897,0.10628080600538618
0.8728721030234017,0.10640378978336176
0.8742888603190251,0.1053794608244418
0.8713531773698445,0.10639988208507788
0.8684455358246174,0.10722698824220661
0.8735061679015501,0.10561218619089058
0.8721434754698167,0.1063626770635535
0.8715082973895373,0.10620051736659256
0.8764733274991928,0.10620998896542266
0.8718946402074518,0.10633615504689084
0.8678430630577046,0.10566429687067631
0.871123096352981,0.10718223950221217
0.8713398433048131,0.10715597726559764
0.8719886567849269,0.10622255106115049
0.8721256491372619,0.10678819863242878
0.8718582184645565,0.10583914834238123
0.8680628273224981,0.10790731792149956
0.8686430673102776,0.10576335598809572
0.8719693713575367,0.10595962797383819
0.8754571908591882,0.1049435207763341
0.8755019628670192,0.1058809407591017
0.8755840845306923,0.10591093350327559
0.8734022120612496,0.10650127825089606
0.8802622756273717,0.10633769373033951
0.8788377074164607,0.10565226914192886
0.8714558928883416,0.10596707333804105
0.8709969163691683,0.10602532381058649
0.8709734241493313,0.10609493517107656
0.8737163915972169,0.10562248097758219
0.8711251026083798,0.10544102258358917
0.8682502099907669,0.10595386955476778
0.8669727605675437,0.10603598096628401
0.8707222695209178,0.10603589935793764
0.870902705628992,0.10549026763100916
0.8713858710857861,0.10600859924593764
0.8727719012715507,0.1054176160801362
0.8719803383583922,0.10586537480547405
0.8720954521665147,0.10616524300905533
0.8734099341025949,0.10719227621089278
0.8721299391932725,0.1061007181844431
0.8695854245027336,0.10584954278627876
0.8661495892195261,0.10541444453385343
0.8652767888224456,0.10529216225227975
0.8731217985569799,0.10623084045688078
0.873871333194987,0.10557669366461862
0.8720611159102466,0.10634607591364174
0.8714248078244563,0.1059832575028405
0.8769821154542836,0.1059231618991213
0.8759589886398367,0.10619428997901122
0.8737018799474949,0.10627447800477502
0.8721226040697794,0.1063770244815984
0.8721577016444623,0.10637989698359827
0.8673943795010118,0.10581057983153988
0.86768497330423,0.10566200233463632
0.8770229304603598,0.10574144191125093
0.8727418312301592,0.10616164887630937
0.8678535820212874,0.10609193466694442
0.8674752006671139,0.10615454615536898
0.8642378181412529,0.10563896754043223
0.8646014856341917,0.10523983509238125
0.8720918322354916,0.10501809012334666
0.8685879539598707,0.10464744737092013
0.8772980967146522,0.10737877252287076
0.8697091145094901,0.1059673349319184
0.8697564399332831,0.10580612938185642
0.8724476729534165,0.10626882690626968
0.8743279307551894,0.104537643901521
0.8753196949605377,0.10685991112835715
0.873599378535305,0.10674668849115285
0.8714626174123657,0.10619105974179434
0.8715564819426433,0.10621124939962474
0.8718736816978667,0.10604415521599135
0.8716170161475585,0.10594337157670877
0.871198771037843,0.10723243757860854
0.8716888167611753,0.10624693798268244
0.8720873042835838,0.10631349070706755
0.8719177717374593,0.10633859142214955
0.8726357494847183,0.10618050152224275
0.8724754710889906,0.10615473843804812
0.8716096965507372,0.10621176310851424
0.8652357517801991,0.10528115965851337
0.8644366550528941,0.10498845312504652
0.8681474270684324,0.10567286574704486
0.8728405165185794,0.10637966616780568
0.8686246184834591,0.10601158789617807
0.8745858297322853,0.10684088632235057
0.8724572482632739,0.10615367641162277
0.8724527163464344,0.10615435610853498
0.8717820997073531,0.10552744582239228
0.8668269581371533,0.10764422994061071
0.8731559643727324,0.10624024274451266
0.8723426538096493,0.10613390539231207
0.8695958958871369,0.10559177555778083
0.8691020160749298,0.10566688877411538
0.8710810918674193,0.10595068571133687
0.8676003417080002,0.10562160313728187
0.8787964242907331,0.10673809604059244
0.8689909682843568,0.10601064774511046
0.8684816787336969,0.10585781094148061
0.869686506469404,0.10577859718522171
0.8726213448881501,0.10566722974049406
0.8718726983948255,0.10632345922247251
0.8720559971835279,0.10634506754749902
0.8695684308058187,0.10585285407288068
0.8720180453140469,0.10504389860078651
0.8750031189604266,0.10586053420081963
0.8685838034773828,0.10575373179283713
0.8708389138441892,0.10606620959211654
0.871918292840492,0.10605009511134254
0.8710163405691651,0.10609158531614653
0.8710196116377499,0.10591501839228416
0.8727105717092827,0.10618894463232416
0.8735544914255092,0.1062475368951572
0.8718768893275457,0.10633249315462305
0.8710631703765057,0.1059800703056419
0.8752785627599321,0.10493191841711799
0.8759329794377942,0.10587093459430104
0.8713658453263641,0.10641561908085616
0.8715885198509653,0.10636435171153781
0.8784636755922723,0.10543421723004795
0.8711611676263775,0.10593428466956215
0.8696545094712463,0.10558507249415316
0.8717367924337536,0.10599668822439197
0.8681559635662061,0.10566859192912485
0.8765455289039574,0.10472944084328395
0.8719061346631605,0.1062240893225834
0.8709171776293977,0.10563966959579552
0.8711943892015953,0.10746875576815706
0.870972163301077,0.10758985921828533
0.8712936042722834,0.10742833673717957
0.8716011283335108,0.10462999324777741
0.8673707881578843,0.10627246630314098
0.8732803403126589,0.10575219632621059
0.8745573416986097,0.1050359936530326
0.8745387303095945,0.10504282863152146
0.8733640122645948,0.10652090614481814
0.8724336026719524,0.10691587947603881
0.872861615779272,0.10541862724108539
0.8744323313696242,0.10683884443680756
0.8651335001587012,0.10510340438297712
0.8790287259270235,0.10562930924853574
0.8792697620499476,0.10560770427727693
0.8784024173987736,0.1054408537772837
0.8710346863077617,0.10702101047577663
0.8721767452110237,0.1069744747136638
0.8696013199135905,0.10584653166188235
0.872978771578722,0.10619770355552671
0.8723265561872801,0.10613932899357788
0.8702033908148591,0.10531730544841877
0.8719965707884366,0.10606196819395056
0.8716929601147163,0.10507662454822055
0.867280863508787,0.10595114685439
0.8709911394638007,0.106088857026156
0.8709754660891148,0.10608221265346238
0.8686912294179056,0.10773655975396529
0.867771044059619,0.1056549223399436
0.865845189524414,0.10498456027221513
0.8721786245886107,0.10611670112318305
0.8716607490102513,0.10624718224876022
0.8712975374844485,0.10621389834059043
0.8698052173269295,0.10581168402209112
0.8712991948258648,0.1071602292840279
0.8711857660621357,0.10734694079609726
0.8687002133978619,0.10718925578761655
0.8715413723653734,0.10622323987360319
0.8711687763301524,0.10638898289914762
0.8755840845306923,0.10591093350327559
0.8757290186410583,0.10576130795397863
0.8724742816095051,0.1051998190545974
0.8713472101477593,0.10509739443133229
0.8720142630626881,0.10605718072471405
0.871826530731065,0.10603600667850271
0.8731356044488738,0.10575449980563104
0.8714011014983118,0.10584104881072126
0.8778392583364044,0.10568250168049026
0.8680797813700969,0.10532113768693044
0.8676763977835993,0.10564195018016201
0.8689094908903523,0.1057487100847291
0.8709754660891148,0.10608221265346238
0.8642004883100691,0.1048186007564967
0.8714327337227606,0.10595423958713285
0.8711695098425016,0.10628287354948761
0.8721671936907558,0.10647471190804524
0.8745080038856687,0.10504351467432103
0.8716247355363647,0.10756513803791001
0.871573377777116,0.10724815556970337
0.871607990904559,0.10595524209144869
0.8716291960844347,0.10598962854346987
0.8715391921367052,0.1059662863205637
0.8721548745887446,0.1066560445491661
0.8687728315922733,0.1056920191141451
0.8709474062680536,0.10564955650285401
0.8647006177743702,0.10523687038189339
0.8655818903104545,0.10662095071096796
0.8728247617398823,0.10619517034302169
0.8773994681213308,0.10735937488969281
0.875005501884329,0.10519162524124535
0.8772111774837213,0.10633017290636436
0.8718708269471019,0.10632276443360578
0.8742066514268565,0.10544399849342527
0.8714805944123222,0.10619024030456303
0.8707207192326553,0.10598235925206914
0.8708420857894835,0.10780469095425237
0.8710203887643471,0.10701506871740753
0.8728268235043236,0.10619546323873058
0.8726466847661211,0.10618095875256695
0.87263575344965,0.10618050375808788
0.8722937543080038,0.10614042288079599
0.8696031279224082,0.1057363771631247
0.8709643960000372,0.10566735103509108
0.8715363492807351,0.10598606572429352
0.8714369365502759,0.1059767020049898
0.8675432904377908,0.10564675051724606
0.8684004424749385,0.1054790939341654
0.8711321601866598,0.10709564857502615
0.8713837985367308,0.10722091850462269
0.8726296752094795,0.10617693982098897
0.876486475212438,0.1059629180199116
0.8674660416750762,0.10615287150738467
0.8709909729366727,0.10605732825639441
0.8699332917431744,0.10543136485065402
0.8701966028519289,0.10549367394102808
0.8711051245114009,0.10638970373281499
0.8714337249556652,0.10593910123888166
0.8754404548828286,0.10495285263484504
0.8723850389286462,0.10614591188053107
0.8685892503220177,0.10537298632008014
0.8726011673511459,0.10524112685189126
0.8709855528751509,0.10606568025578769
0.8696201810932973,0.10576099381774123
0.8733953431542405,0.10651195661582027
0.867908333762001,0.10644231730726636
0.8687053246665443,0.10773926565476187
0.8756544220766124,0.10490934161286643
0.8712191230318386,0.10638993313331764
0.8740666140070388,0.1068386728356957
0.8714618839000166,0.10597884953421408
0.8713218940593783,0.10728594750056808
0.8712634945815759,0.10725125053829135
0.8723484624344696,0.1058486048492568
0.8703865191115016,0.10682168991523214
0.8715665382700749,0.10670006105939071
0.8646649641893966,0.10521538165445744
0.8696689576820625,0.10705828816226692
0.8755840845306923,0.10591093350327559
0.8696219732423888,0.10584163963279054
0.8714827592649855,0.1061955325499288
0.8716510309628555,0.10599744226315391
0.8711426038165418,0.10713813633957461
0.8713597593387172,0.10723202192158827
0.8719733997280606,0.10502120912726946
0.8646637390255267,0.1052519550497394
0.8713579392527178,0.1058573906026007
0.8682048670327829,0.10533048519635714
0.8713797519711355,0.10585282346863288
0.8709835946905831,0.10606770486439662
0.8714469876519276,0.1051305341274928
0.8685179935423866,0.10667837000809527
0.8715792498408422,0.10594747056607451
0.8666430725385713,0.1076669394193519
0.866058709021909,0.1074881204405065
0.8716184711426547,0.10624999326837344
0.8719932778254991,0.10508130604734238
0.8723234179756236,0.10637949499150436
0.8685545105625887,0.10537790803001576
0.868483462952925,0.10581669822167226
0.8695374607249502,0.10574577050737605
0.8756781327086723,0.1061792639819766
0.8692207974963433,0.10672126301956919
0.8791323058006132,0.10562704098367577
0.871902445460817,0.1063329364315969
0.8709994459955406,0.10736776154468525
0.8675712762652977,0.10729607929359253
0.870995631731324,0.10605925611383703
0.8673036579006592,0.10624950361494148
0.8674755416512331,0.10615163005438959
0.871453002453192,0.1060513926465994
0.8733713711776776,0.10651600796715226
0.8712125729648054,0.10672787609043137
0.8667358559033654,0.10771376025171565
0.8732598654057836,0.10627432596730778
0.871561843791039,0.10506542352320095
0.8722181743215688,0.10637600208888136
0.8681280583774781,0.10689289599224404
0.8716622318946763,0.1058614788453769
0.8695712459072674,0.10575380445780305
0.8689515548498882,0.10703198009082766
0.8669744932426607,0.10764892968702339
0.8709247704734462,0.1063023064508863
0.8704388839633812,0.10603017224069869
0.8717369074167708,0.10602054804544012
0.8644180242832931,0.10521248567608392
0.8720145319286663,0.1050229614708712
0.8713847886753141,0.10617766385303272
0.876983836234606,0.10472480984910824
0.8733882562790805,0.10656043926688925
0.8677919709488744,0.10627875908919167
0.8554703749956437,0.13078375616013332
0.8737878991389482,0.10560002135453161
0.877306930582297,0.10468210688446826
0.8749035040184547,0.10701811226155804
0.8669455968210282,0.10488595614927487
0.8721922865693468,0.10636333521977495
0.8736825152214723,0.10563719954591472
0.8684719329317796,0.10585883048684892
0.871939491632863,0.10505520627002804
0.8721584549814698,0.10759042656398096
0.8670211446280787,0.10574419144176998
0.8750424709067355,0.1058602440999172
0.8754578609326319,0.10591223252928215
0.8714189516204565,0.10619809762322668
0.8711658145262339,0.10639060668165577
0.8694790215978317,0.10546911485942295
0.8736639157272519,0.1062723489212729
0.868511535755172,0.10606125313155833
0.870888472563295,0.1077797395321377
0.8727052864554358,0.10637070374748386
0.8790287259270235,0.10562930924853574
0.8710142074359547,0.1056578537240422
0.8722286818502887,0.10637699373872819
0.8718529451055043,0.1050006449419074
0.8711431430472417,0.10718074092702991
0.8709090852039653,0.10563665399970885
0.8731807214057554,0.10610980801272138
0.8723252187286167,0.10692828626940662
0.8718919521027626,0.10633734773330941
0.8682313765655814,0.10579671759188293
0.8709694790423714,0.10609878026569754
0.8734064053134548,0.10667585188754469
0.8715108190860464,0.10619477571636049
0.8677724515905189,0.10565364586355286
0.8666526081991129,0.10767105449226937
0.8711670119355824,0.10593443447118424
0.8696855786754055,0.10577226750772674
0.870061985493633,0.10585398876427195
0.8713482331001169,0.10716931967126743
0.8709896526144439,0.10605422154961967
0.8696724468218864,0.10583164987685707
0.8720698030754218,0.10621823029048325
0.8678395002177317,0.10566958618708507
0.8678061376495458,0.10627481764082586
0.8716428275193376,0.10507474643833152
0.8718551535724157,0.10604716186869757
0.8684761000749102,0.10582243763605928
0.878304213972458,0.10625718430184175
0.8715433632447673,0.1046225858929414
0.8668865788138935,0.10570031689429452
0.8764835173734511,0.10588490547143582
0.8752079671524727,0.10590021653872145
0.87583120393718,0.10584467360640605
0.8766128137935156,0.10584981108769151
0.8719864598718264,0.1060699832911726
0.8721551363337053,0.10590498000671968
0.8777839237507431,0.10625105081975485
0.8694832810643949,0.10555387030701967
0.8753960872980225,0.10588975669635449
0.864826118835012,0.10525028319656139
0.8709093706790417,0.10761851269124073
0.8707851652311748,0.1078240259837674
0.8667030976383369,0.10547340041552979
0.8712274771427576,0.10713629959282013
0.8713772722592873,0.10723583047355684
0.8678373535561746,0.10566286648876978
0.8684277318741017,0.10547714433815977
0.8735864885426148,0.10674343645444628
0.8643576780240664,0.10520368035909539
0.8666303411431457,0.10766669291742892
0.8658574173735241,0.10510807338651966
0.873243125464492,0.10637620001371559
0.8647443064360054,0.10524564270004401
0.8718960875264404,0.10605074984113139
0.8716789995904892,0.10624686028706501
0.8713658373965011,0.10639407000572494
0.8679620784100834,0.10684207355610188
0.8715089548901827,0.1059691332785922
0.8755177670844488,0.10588286526277671
0.8656243309384939,0.10657897551391003
0.8742756808863268,0.10626658435362842
0.8791131036367872,0.10621126730986204
0.8790491929040358,0.10622774716517676
0.8674096722422624,0.10628309327492953
0.87127743991615,0.10593102439991488
0.8706149269272225,0.10579015203272929
0.8718336993274305,0.10547071740140267
0.8719662375350596,0.10505066830098278
0.8715225909680205,0.10508200510946807
0.8747820859175152,0.10684853626638063
0.8646309847254301,0.10523664621829891
0.8667387621982413,0.10766722840233185
0.8696669154369795,0.10576625871648558
0.8715256915445457,0.10617785763540497
0.8714739531518618,0.10619401608798572
0.869897946955005,0.10658562148690975
0.8718770796442634,0.10632417301602254
0.8725286130674671,0.10609974782766712
0.8713503429393541,0.10600226957179641
0.8672046456282934,0.10626029324446153
0.8666575802233617,0.1077283932989729
0.8703982513441596,0.10663072750265501
0.8730517351860813,0.10621610238974316
0.8745745138174472,0.10578043001924733
0.8745545702114086,0.10578610906581642
0.8789740296953523,0.10612561711450434
0.8803152352189941,0.10632341841829929
0.8655891498425266,0.10538062991431005
0.8718893273180315,0.10633859589383982
0.8675970192261467,0.1061245165197509
0.8718574868553741,0.10505670237292462
0.8685941678482816,0.10718613343272092
0.8677680465514913,0.10624420801580801
0.8716531399456674,0.10624526668343508
0.8634513937794718,0.10520680718847607
0.8682909575930056,0.105797109982699
0.8708727109213014,0.10776483142562594
0.8717482853233143,0.10507917147763536
0.8715095106586125,0.10619933684037663
0.8714996300490203,0.1059880332679868
0.8782179687799021,0.10546372200102744
0.8673682268120589,0.1069917259355401
0.8716613992590366,0.10599253290626252
0.8715939755968716,0.1051421957366042
0.8709772939225906,0.10608534171868819
0.8710108094895578,0.10612351765594986
0.8743075779444182,0.10663123457499726
0.8718482268368789,0.10623905159803239
0.8647160285437056,0.10739213281530144
0.8713465347732023,0.10640958442759456
0.8713048963975317,0.10621788932410457
0.8693310860342308,0.10586642397578999
0.8709633651178162,0.10605658427893541
0.866844253168871,0.10763400486197984
0.8749007483909801,0.106841986917104
0.8713415759799301,0.10639118967826718
0.8690960488528447,0.10571007300441437
0.8642391900075926,0.10491805953122874
0.8724195734830392,0.10785221607782455
0.8708913302401798,0.10779827407879827
0.8688039919898594,0.1057343771996774
0.8695411084620386,0.10588501502784603
0.8717833328328058,0.10508327017969495
0.8666642413084801,0.10769938879833586
0.8739141227370089,0.105655047179473
0.8731356044488738,0.10575449980563104
0.862018808476829,0.10637914629860395
0.8773766855251302,0.10749648042354366
0.8719873562873561,0.10606890378546918
0.867600793841047,0.10604666271627768
0.8713938020592031,0.10602930529175894
0.867377643524652,0.10608869325050202
0.8719191317090045,0.10622946876590829
0.8779607002269336,0.10469666223610806
0.8676008097007737,0.1060403363925504
0.8717026147232062,0.10654972003965983
0.8797950548893239,0.10631646701767881
0.8714134720849602,0.10726776952089541
0.8715435059823056,0.10755934440427922
0.8703434123749502,0.10685055523451131
0.8713614489586421,0.10639973234158775
0.8720419771853263,0.1050538451993198
0.8724955931169521,0.10615979088902629
0.871208104486872,0.10639011591365508
0.8775627202157722,0.1074021851748978
0.8784853042942489,0.10564896065013331
0.8789077201789722,0.10565070349139336
0.8645330469495326,0.10524412512017836
0.8719177717374593,0.10633859142214955
0.8682292949764817,0.10533277078901669
0.870322414097101,0.10648702414808252
0.8696055425657637,0.10537888285848192
0.8713300380289217,0.10597867569725708
0.875944569789339,0.10584076617418764
0.8664610147734656,0.10691064916134663
0.8730748180822375,0.10572702629993029
0.8727058772302467,0.10618590555986385
0.8746313360176974,0.1050107630873333
0.8734082767611784,0.1065091405689093
0.8710271053585079,0.10639310188479403
0.8714542157222672,0.10468602352613267
0.8695038599317777,0.1055730492370959
0.872090404860109,0.1063479417263827
0.8714726209348381,0.10619352923271388
0.871950795652906,0.10621871882263889
0.8729503428564584,0.10619511362689782
0.8724950221667992,0.10615754554157865
0.8711628430439171,0.10712921563453295
0.8710774448915976,0.10713368528453616
0.8700397470287881,0.1048922846870478
