user_id,item_id,rating,is_test,is_tune,is_train
97,50,85.0,False,False,True
97,61,85.0,False,False,True
97,75,92.0,False,False,True
97,115,92.0,False,False,True
97,123,83.0,False,False,True
97,155,95.0,False,False,True
97,160,100.0,False,False,True
97,166,96.0,False,False,True
97,181,96.0,False,False,True
97,201,78.0,False,False,True
97,208,83.0,False,False,True
97,215,100.0,False,False,True
97,233,96.0,False,False,True
97,267,90.0,False,False,True
97,274,94.0,False,False,True
97,276,90.0,False,False,True
97,299,90.0,False,False,True
97,325,80.0,False,False,True
97,344,78.0,False,False,True
97,355,94.0,False,False,True
97,375,92.0,False,False,True
97,395,80.0,False,False,True
97,433,80.0,False,False,True
97,448,83.0,False,False,True
97,507,87.0,False,False,True
97,512,80.0,False,False,True
97,515,96.0,False,False,True
97,539,89.0,False,False,True
97,549,81.0,False,False,True
97,561,80.0,False,False,True
97,562,87.0,False,False,True
97,564,89.0,False,False,True
97,585,90.0,False,False,True
97,590,89.0,True,False,False
97,629,96.0,False,False,True
97,636,70.0,False,False,True
97,647,90.0,True,False,False
97,648,80.0,False,False,True
97,677,89.0,False,False,True
97,732,89.0,False,False,True
97,766,92.0,False,False,True
97,792,93.0,False,False,True
97,801,70.0,False,False,True
97,802,70.0,True,False,False
97,807,80.0,False,False,True
97,811,96.0,False,False,True
97,830,81.0,True,False,False
97,831,85.0,False,False,True
97,855,90.0,False,False,True
97,891,80.0,False,False,True
97,932,94.0,False,False,True
97,942,100.0,False,False,True
97,943,87.0,False,False,True
97,949,86.0,False,False,True
97,960,90.0,False,False,True
97,973,89.0,False,False,True
97,974,90.0,True,False,False
97,975,90.0,True,False,False
97,982,89.0,False,False,True
97,995,90.0,False,False,True
97,1025,80.0,False,False,True
97,1057,90.0,False,False,True
97,1086,80.0,False,False,True
97,1106,90.0,False,False,True
97,1108,90.0,False,False,True
97,1112,87.0,False,False,True
97,1116,80.0,False,False,True
97,1129,89.0,False,False,True
97,1158,91.0,False,False,True
97,1164,92.0,False,False,True
97,1198,86.0,False,False,True
97,1223,88.0,False,False,True
97,1238,80.0,False,False,True
97,1246,87.0,False,False,True
97,1252,90.0,False,False,True
97,1269,90.0,False,False,True
97,1275,92.0,False,False,True
97,1300,98.0,False,False,True
97,1308,91.0,False,False,True
97,1374,80.0,False,False,True
97,1401,90.0,False,False,True
97,1429,92.0,False,False,True
97,1460,89.0,False,False,True
97,1481,93.0,False,False,True
97,1493,83.0,False,False,True
97,1512,89.0,False,False,True
97,1522,94.0,False,False,True
97,1537,70.0,False,False,True
97,1560,80.0,False,False,True
97,1565,87.0,False,False,True
97,1571,91.0,False,False,True
97,1580,87.0,False,False,True
97,1584,90.0,False,False,True
97,1589,94.0,False,False,True
97,1593,80.0,False,False,True
97,1599,87.0,False,False,True
97,1630,94.0,False,False,True
97,1634,70.0,False,False,True
97,1643,80.0,True,False,False
97,1648,89.0,False,False,True
97,1693,92.0,False,False,True
97,1708,89.0,True,False,False
97,1728,80.0,False,False,True
97,1743,90.0,False,False,True
97,1759,89.0,True,False,False
97,1765,90.0,False,False,True
97,1779,68.0,False,False,True
97,1798,87.0,False,False,True
97,1817,90.0,False,False,True
97,1826,87.0,False,False,True
97,1831,90.0,False,False,True
97,1835,92.0,False,False,True
97,1842,87.0,False,False,True
97,1879,90.0,False,False,True
97,1892,100.0,False,False,True
97,1906,94.0,False,False,True
97,1940,89.0,False,False,True
97,1943,80.0,False,False,True
97,1969,96.0,False,False,True
97,1996,80.0,False,False,True
97,1997,80.0,False,False,True
97,2036,80.0,False,False,True
97,2044,90.0,False,False,True
97,2100,100.0,False,False,True
97,2122,85.0,True,False,False
97,2129,89.0,False,False,True
97,2142,89.0,False,False,True
97,2152,90.0,False,False,True
97,2223,94.0,False,False,True
97,2225,90.0,False,False,True
97,2234,80.0,False,False,True
97,2241,89.0,False,False,True
97,2262,85.0,False,False,True
97,2274,80.0,False,False,True
97,2294,90.0,False,False,True
97,2322,90.0,True,False,False
97,2330,80.0,False,False,True
97,2354,80.0,False,False,True
97,2363,89.0,False,False,True
97,2364,88.0,False,False,True
97,2369,96.0,False,False,True
97,2371,85.0,False,False,True
97,2397,89.0,False,False,True
97,2401,80.0,False,False,True
97,2409,80.0,False,False,True
97,2423,89.0,False,False,True
97,2431,92.0,False,False,True
97,2445,90.0,False,False,True
97,2485,90.0,False,False,True
97,2488,87.0,False,False,True
97,2496,90.0,False,False,True
97,2503,94.0,False,False,True
97,2506,80.0,False,False,True
97,2515,79.0,False,False,True
97,2522,90.0,False,False,True
97,2529,89.0,False,False,True
97,2530,83.0,False,False,True
97,2538,89.0,False,False,True
97,2547,89.0,False,False,True
97,2548,100.0,False,False,True
97,2552,81.0,False,False,True
97,2577,80.0,False,False,True
97,2629,95.0,False,False,True
97,2640,90.0,False,False,True
97,2644,70.0,False,False,True
97,2678,90.0,False,False,True
97,2682,90.0,False,False,True
97,2732,86.0,False,False,True
97,2735,94.0,False,False,True
97,2740,90.0,False,False,True
97,2780,90.0,False,False,True
97,2784,90.0,False,False,True
97,2788,88.0,False,False,True
97,2791,87.0,False,False,True
97,2800,60.0,False,False,True
97,2801,80.0,False,False,True
97,2811,83.0,False,False,True
97,2812,92.0,True,False,False
97,2815,89.0,True,False,False
97,2893,85.0,True,False,False
97,2911,94.0,True,False,False
97,2957,80.0,False,False,True
97,2972,80.0,False,False,True
98,246,90.0,False,False,True
98,1160,90.0,False,False,True
98,1222,90.0,False,False,True
98,2575,90.0,False,False,True
98,2675,90.0,False,False,True
98,2739,90.0,False,False,True
101,1075,90.0,False,False,True
103,830,50.0,False,False,True
103,1997,30.0,False,False,True
103,2972,90.0,False,False,True
104,1997,20.0,False,False,True
105,2506,30.0,False,False,True
107,932,90.0,False,False,True
107,1906,50.0,False,False,True
108,1589,90.0,False,False,True
108,1842,50.0,False,False,True
108,1987,50.0,False,False,True
113,1589,90.0,False,False,True
117,1222,90.0,False,False,True
118,329,70.0,False,False,True
118,1859,90.0,False,False,True
118,2971,30.0,False,False,True
119,106,70.0,False,False,True
119,1589,70.0,False,False,True
120,1906,70.0,True,False,False
123,2924,70.0,False,False,True
125,2663,90.0,False,False,True
130,200,70.0,False,False,True
130,263,50.0,False,False,True
130,1003,50.0,False,False,True
130,1414,70.0,False,False,True
130,1990,50.0,False,False,True
130,1997,30.0,False,False,True
130,2052,70.0,False,False,True
130,2488,50.0,False,False,True
130,2663,50.0,False,False,True
135,740,90.0,False,False,True
137,344,90.0,False,False,True
137,1094,90.0,False,False,True
137,1481,70.0,False,False,True
137,1589,70.0,False,False,True
137,1817,90.0,False,False,True
137,1997,50.0,False,False,True
137,2330,90.0,False,False,True
137,2488,50.0,False,False,True
137,2940,90.0,False,False,True
141,26,50.0,False,False,True
141,102,50.0,False,False,True
141,134,70.0,False,False,True
141,151,50.0,False,False,True
141,153,30.0,False,False,True
141,155,30.0,False,False,True
141,181,50.0,False,False,True
141,253,50.0,False,False,True
141,291,30.0,False,False,True
141,300,50.0,False,False,True
141,310,70.0,False,False,True
141,503,50.0,False,False,True
141,515,70.0,False,False,True
141,558,70.0,False,False,True
141,647,50.0,False,False,True
141,658,50.0,False,False,True
141,720,50.0,False,False,True
141,780,30.0,False,False,True
141,783,30.0,False,False,True
141,813,70.0,False,False,True
141,837,70.0,False,False,True
141,999,50.0,False,False,True
141,1000,50.0,False,False,True
141,1040,50.0,False,False,True
141,1082,70.0,False,False,True
141,1107,70.0,False,False,True
141,1127,50.0,True,False,False
141,1158,50.0,False,False,True
141,1181,50.0,True,False,False
141,1195,50.0,False,False,True
141,1199,50.0,True,False,False
141,1223,50.0,True,False,False
141,1245,70.0,False,False,True
141,1246,50.0,False,False,True
141,1249,30.0,False,False,True
141,1263,50.0,False,False,True
141,1304,50.0,False,False,True
141,1357,50.0,False,False,True
141,1481,70.0,False,False,True
141,1497,70.0,False,False,True
141,1508,50.0,False,False,True
141,1521,50.0,False,False,True
141,1590,50.0,False,False,True
141,1790,70.0,False,False,True
141,1837,50.0,False,False,True
141,1907,50.0,False,False,True
141,2036,50.0,False,False,True
141,2099,30.0,False,False,True
141,2129,30.0,False,False,True
141,2140,50.0,False,False,True
141,2164,50.0,False,False,True
141,2229,70.0,False,False,True
141,2294,30.0,False,False,True
141,2328,50.0,False,False,True
141,2403,50.0,True,False,False
141,2443,70.0,False,False,True
141,2470,30.0,False,False,True
141,2472,50.0,False,False,True
141,2496,70.0,False,False,True
141,2616,70.0,False,False,True
141,2711,30.0,False,False,True
141,2727,50.0,False,False,True
141,2774,50.0,False,False,True
141,2821,50.0,True,False,False
141,2851,50.0,False,False,True
141,2901,50.0,False,False,True
141,2960,70.0,False,False,True
143,1108,30.0,True,False,False
143,2129,90.0,False,False,True
144,2663,90.0,False,False,True
145,1915,50.0,False,False,True
147,2663,90.0,False,False,True
150,1589,90.0,False,False,True
151,778,90.0,False,False,True
152,1158,70.0,False,False,True
152,1892,70.0,False,False,True
152,2129,90.0,False,False,True
152,2141,90.0,False,False,True
152,2538,70.0,False,False,True
152,2686,90.0,False,False,True
153,778,90.0,False,False,True
153,2663,90.0,False,False,True
157,1806,70.0,False,False,True
157,2053,70.0,False,False,True
157,2072,70.0,False,False,True
157,2118,70.0,False,False,True
157,2257,70.0,False,False,True
157,2511,50.0,False,False,True
157,2994,70.0,False,False,True
160,116,70.0,False,False,True
160,943,50.0,False,False,True
160,1222,70.0,False,False,True
160,1754,90.0,False,False,True
160,2538,90.0,False,False,True
160,2879,70.0,False,False,True
163,1476,70.0,False,False,True
166,778,90.0,False,False,True
166,2543,100.0,True,False,False
166,2663,90.0,False,False,True
167,2663,90.0,False,False,True
168,2564,90.0,True,False,False
170,936,70.0,False,False,True
170,1097,90.0,False,False,True
170,1587,90.0,False,False,True
172,778,90.0,False,False,True
172,2663,90.0,False,False,True
181,2663,90.0,False,False,True
182,2663,50.0,False,False,True
183,1589,80.0,False,False,True
183,1997,90.0,False,False,True
184,813,70.0,False,False,True
186,778,90.0,False,False,True
186,2663,90.0,False,False,True
187,1779,90.0,False,False,True
188,1589,70.0,False,False,True
192,181,90.0,False,False,True
192,1199,90.0,False,False,True
195,1494,60.0,False,False,True
195,1589,70.0,False,False,True
198,2,90.0,False,False,True
204,1589,90.0,False,False,True
206,420,90.0,False,False,True
206,1592,90.0,False,False,True
209,325,70.0,False,False,True
217,131,90.0,False,False,True
217,211,30.0,False,False,True
217,285,70.0,False,False,True
217,319,90.0,False,False,True
217,415,70.0,False,False,True
217,491,90.0,False,False,True
217,522,50.0,False,False,True
217,539,30.0,False,False,True
217,619,50.0,False,False,True
217,647,30.0,False,False,True
217,674,30.0,False,False,True
217,743,50.0,False,False,True
217,766,50.0,False,False,True
217,830,30.0,False,False,True
217,849,50.0,False,False,True
217,883,90.0,False,False,True
217,932,70.0,False,False,True
217,1024,90.0,True,False,False
217,1041,90.0,False,False,True
217,1043,70.0,False,False,True
217,1131,70.0,False,False,True
217,1180,50.0,False,False,True
217,1186,50.0,False,False,True
217,1192,90.0,True,False,False
217,1199,70.0,False,False,True
217,1214,90.0,True,False,False
217,1240,30.0,False,False,True
217,1298,30.0,False,False,True
217,1447,50.0,False,False,True
217,1499,50.0,False,False,True
217,1580,50.0,False,False,True
217,1631,50.0,False,False,True
217,1648,30.0,False,False,True
217,1692,70.0,False,False,True
217,1720,30.0,False,False,True
217,1747,30.0,False,False,True
217,1768,70.0,False,False,True
217,1808,50.0,True,False,False
217,1864,30.0,False,False,True
217,2041,30.0,False,False,True
217,2073,70.0,False,False,True
217,2103,70.0,False,False,True
217,2129,90.0,False,False,True
217,2138,70.0,True,False,False
217,2148,90.0,False,False,True
217,2169,70.0,True,False,False
217,2190,70.0,False,False,True
217,2220,30.0,True,False,False
217,2294,50.0,False,False,True
217,2406,30.0,True,False,False
217,2423,70.0,False,False,True
217,2450,50.0,False,False,True
217,2471,90.0,False,False,True
217,2492,50.0,False,False,True
217,2507,90.0,False,False,True
217,2535,30.0,False,False,True
217,2538,70.0,False,False,True
217,2552,70.0,False,False,True
217,2557,30.0,False,False,True
217,2612,50.0,False,False,True
217,2628,50.0,False,False,True
217,2772,90.0,True,False,False
217,2785,90.0,False,False,True
217,2865,70.0,False,False,True
217,2961,50.0,True,False,False
217,2991,30.0,False,False,True
218,2689,70.0,False,False,True
219,440,30.0,False,False,True
219,1589,50.0,False,False,True
219,1693,30.0,False,False,True
219,1961,30.0,False,False,True
219,2318,90.0,False,False,True
219,2924,90.0,False,False,True
220,2663,70.0,False,False,True
223,2663,90.0,False,False,True
227,211,90.0,False,False,True
227,830,50.0,False,False,True
231,455,100.0,False,False,True
231,733,90.0,False,False,True
231,1036,90.0,False,False,True
231,1168,75.0,False,False,True
231,1343,90.0,False,False,True
231,1754,40.0,False,False,True
231,1841,50.0,False,False,True
231,2120,20.0,False,False,True
231,2939,50.0,False,False,True
234,2488,90.0,False,False,True
235,1589,90.0,False,False,True
237,1996,90.0,False,False,True
239,423,50.0,False,False,True
239,801,50.0,False,False,True
239,842,50.0,False,False,True
239,1000,50.0,True,False,False
239,1198,59.0,False,False,True
239,1398,71.0,True,False,False
239,1460,50.0,False,False,True
239,1469,70.0,False,False,True
239,2095,50.0,False,False,True
239,2176,30.0,False,False,True
239,2429,30.0,False,False,True
239,2431,70.0,False,False,True
239,2644,30.0,False,False,True
239,2650,50.0,False,False,True
239,2689,50.0,False,False,True
239,2756,50.0,False,False,True
239,2769,50.0,False,False,True
239,2849,70.0,True,False,False
244,1075,50.0,False,False,True
244,1589,70.0,True,False,False
244,1808,70.0,False,False,True
244,2088,90.0,False,False,True
244,2801,50.0,False,False,True
250,478,90.0,False,False,True
253,1817,30.0,False,False,True
256,2992,70.0,False,False,True
260,778,90.0,False,False,True
260,1589,90.0,False,False,True
260,2663,90.0,False,False,True
262,1842,50.0,True,False,False
263,2972,70.0,True,False,False
264,1589,50.0,False,False,True
267,2663,90.0,True,False,False
273,344,70.0,False,False,True
273,736,70.0,False,False,True
273,932,90.0,False,False,True
273,1139,70.0,True,False,False
273,1565,50.0,True,False,False
273,1589,50.0,False,False,True
273,1842,50.0,False,False,True
273,1997,50.0,False,False,True
273,2552,70.0,True,False,False
273,2940,50.0,False,False,True
274,131,90.0,False,False,True
275,1759,70.0,True,False,False
275,1771,90.0,False,False,True
276,211,100.0,False,False,True
276,1199,70.0,False,False,True
276,2129,20.0,False,False,True
276,2488,70.0,False,False,True
276,2630,80.0,False,False,True
282,116,90.0,False,False,True
282,959,90.0,True,False,False
282,973,90.0,False,False,True
282,1092,90.0,False,False,True
282,1121,90.0,False,False,True
282,1285,90.0,False,False,True
282,1414,90.0,False,False,True
282,1759,90.0,False,False,True
282,2391,90.0,False,False,True
282,2663,90.0,False,False,True
282,2972,90.0,False,False,True
284,2663,90.0,False,False,True
286,1779,70.0,False,False,True
290,2972,90.0,True,False,False
292,233,70.0,False,False,True
292,325,50.0,False,False,True
292,375,70.0,False,False,True
292,750,30.0,False,False,True
292,1589,30.0,False,False,True
292,2084,50.0,False,False,True
292,2356,30.0,False,False,True
292,2412,50.0,True,False,False
292,2538,70.0,False,False,True
293,2663,90.0,False,False,True
294,647,30.0,False,False,True
294,1589,90.0,False,False,True
294,1693,50.0,False,False,True
294,2088,90.0,False,False,True
295,1476,50.0,False,False,True
297,478,90.0,False,False,True
297,1092,90.0,False,False,True
297,2506,30.0,False,False,True
298,2178,100.0,True,False,False
298,2801,90.0,False,False,True
300,2663,90.0,True,False,False
301,444,90.0,False,False,True
301,490,90.0,True,False,False
301,2741,90.0,False,False,True
303,830,100.0,False,False,True
303,947,100.0,True,False,False
303,1429,100.0,False,False,True
304,2663,90.0,False,False,True
305,426,30.0,False,False,True
305,920,70.0,False,False,True
305,1123,90.0,False,False,True
305,1237,90.0,False,False,True
305,1779,50.0,False,False,True
305,2591,30.0,False,False,True
305,2972,90.0,False,False,True
306,647,90.0,False,False,True
307,1589,70.0,False,False,True
307,1997,50.0,False,False,True
311,1842,90.0,True,False,False
311,2801,50.0,False,False,True
314,2129,42.0,False,False,True
314,2356,60.0,False,False,True
314,2788,100.0,False,False,True
324,1879,70.0,False,False,True
325,2616,20.0,False,False,True
327,1589,50.0,False,False,True
330,244,90.0,False,False,True
330,740,90.0,False,False,True
330,1066,90.0,True,False,False
330,2535,90.0,False,False,True
330,2972,90.0,False,False,True
335,108,90.0,False,False,True
335,244,50.0,False,False,True
335,1471,90.0,True,False,False
335,1476,90.0,False,False,True
335,1565,50.0,False,False,True
335,1589,50.0,False,False,True
335,1612,90.0,False,False,True
335,1997,90.0,False,False,True
338,1562,90.0,False,False,True
342,2488,90.0,True,False,False
345,2663,90.0,False,False,True
346,1476,100.0,False,False,True
348,2663,100.0,False,False,True
349,26,70.0,False,False,True
349,244,50.0,False,False,True
349,686,50.0,False,False,True
349,798,50.0,False,False,True
349,879,70.0,False,False,True
349,1031,90.0,False,False,True
349,1150,50.0,False,False,True
349,1498,50.0,False,False,True
349,1589,50.0,False,False,True
349,1634,50.0,False,False,True
349,1842,70.0,False,False,True
349,1997,50.0,True,False,False
349,2262,50.0,False,False,True
349,2488,50.0,False,False,True
349,2663,30.0,False,False,True
349,2877,70.0,False,False,True
353,6,90.0,False,False,True
353,2573,90.0,False,False,True
353,2787,90.0,False,False,True
354,839,100.0,False,False,True
354,1126,80.0,False,False,True
354,1779,100.0,False,False,True
355,2663,90.0,False,False,True
356,244,90.0,True,False,False
356,1121,90.0,False,False,True
356,1321,90.0,False,False,True
356,1476,90.0,False,False,True
357,2663,90.0,False,False,True
359,764,90.0,False,False,True
360,2663,90.0,False,False,True
362,1968,100.0,False,False,True
363,109,30.0,False,False,True
363,401,30.0,False,False,True
363,830,30.0,False,False,True
363,1589,30.0,False,False,True
363,1633,30.0,False,False,True
363,1842,30.0,True,False,False
363,1997,30.0,False,False,True
366,2391,70.0,False,False,True
366,2663,90.0,False,False,True
370,2663,90.0,False,False,True
371,732,90.0,False,False,True
371,1589,70.0,False,False,True
371,2488,70.0,False,False,True
373,778,90.0,False,False,True
373,1623,90.0,False,False,True
373,2096,90.0,False,False,True
373,2391,90.0,False,False,True
373,2663,90.0,False,False,True
374,1114,90.0,False,False,True
374,1137,70.0,False,False,True
374,1346,70.0,False,False,True
374,2203,50.0,False,False,True
374,2663,90.0,False,False,True
377,244,50.0,False,False,True
377,943,70.0,True,False,False
377,1121,30.0,False,False,True
377,1565,30.0,False,False,True
377,1589,70.0,False,False,True
377,1693,70.0,False,False,True
377,1842,50.0,False,False,True
377,1997,30.0,False,False,True
379,2663,90.0,False,False,True
380,1198,70.0,False,False,True
387,778,90.0,False,False,True
388,344,70.0,False,False,True
388,813,50.0,False,False,True
388,1961,30.0,False,False,True
388,1973,30.0,False,False,True
388,2377,50.0,True,False,False
390,1589,94.0,False,False,True
391,1688,50.0,False,False,True
391,2957,30.0,False,False,True
393,499,90.0,False,False,True
393,1589,90.0,True,False,False
393,1604,90.0,False,False,True
393,1760,90.0,False,False,True
393,1918,90.0,False,False,True
393,2096,50.0,False,False,True
393,2689,90.0,False,False,True
394,155,90.0,False,False,True
394,1565,90.0,False,False,True
394,1589,90.0,False,False,True
394,1743,90.0,False,False,True
394,1831,90.0,False,False,True
394,1842,70.0,False,False,True
394,1997,90.0,False,False,True
394,2535,50.0,False,False,True
394,2538,90.0,False,False,True
394,2761,70.0,True,False,False
398,181,50.0,False,False,True
398,1199,50.0,True,False,False
398,2294,30.0,False,False,True
399,109,90.0,True,False,False
399,200,70.0,True,False,False
399,379,70.0,False,False,True
399,1045,50.0,False,False,True
399,1667,70.0,False,False,True
399,1813,70.0,False,False,True
399,1892,30.0,False,False,True
399,1925,70.0,False,False,True
399,2105,90.0,False,False,True
399,2476,70.0,True,False,False
399,2552,50.0,False,False,True
399,2666,90.0,True,False,False
399,2689,70.0,True,False,False
399,2787,50.0,False,False,True
399,2924,50.0,False,False,True
401,1075,50.0,False,False,True
403,1589,39.0,False,False,True
407,2972,70.0,True,False,False
408,1997,50.0,False,False,True
409,1997,50.0,False,False,True
410,2663,90.0,True,False,False
411,1589,70.0,False,False,True
411,2455,30.0,False,False,True
416,1121,50.0,False,False,True
416,1693,50.0,False,False,True
416,1997,90.0,False,False,True
420,778,80.0,False,False,True
420,1447,100.0,False,False,True
421,929,90.0,False,False,True
421,1139,90.0,False,False,True
421,1471,90.0,False,False,True
421,1477,90.0,False,False,True
421,1589,90.0,False,False,True
421,2972,90.0,False,False,True
422,2663,90.0,False,False,True
423,1842,90.0,False,False,True
427,801,78.0,False,False,True
430,315,30.0,False,False,True
430,1075,30.0,False,False,True
430,1198,30.0,False,False,True
430,1252,30.0,False,False,True
430,1271,30.0,False,False,True
430,1398,30.0,False,False,True
430,2384,50.0,False,False,True
431,2663,90.0,False,False,True
436,186,50.0,False,False,True
436,274,30.0,True,False,False
436,529,30.0,False,False,True
436,647,30.0,False,False,True
436,679,30.0,False,False,True
436,806,70.0,False,False,True
436,1090,50.0,False,False,True
436,1193,50.0,False,False,True
436,1481,50.0,False,False,True
436,1618,50.0,False,False,True
436,1817,30.0,False,False,True
436,1844,30.0,False,False,True
436,1969,70.0,False,False,True
436,2041,30.0,False,False,True
436,2520,30.0,False,False,True
436,2629,30.0,False,False,True
436,2686,50.0,False,False,True
436,2996,50.0,False,False,True
439,2552,30.0,False,False,True
440,778,90.0,False,False,True
441,2488,70.0,False,False,True
444,393,90.0,False,False,True
444,740,90.0,False,False,True
444,959,90.0,False,False,True
444,1445,90.0,False,False,True
444,1680,100.0,False,False,True
444,2973,90.0,False,False,True
445,42,90.0,False,False,True
445,1031,50.0,False,False,True
445,1414,30.0,False,False,True
445,1589,70.0,False,False,True
445,1743,50.0,False,False,True
445,1817,90.0,False,False,True
445,1997,70.0,False,False,True
446,444,70.0,False,False,True
446,649,50.0,False,False,True
446,1137,50.0,False,False,True
446,2741,50.0,True,False,False
446,2840,50.0,False,False,True
446,2996,70.0,False,False,True
447,1997,90.0,False,False,True
447,2801,90.0,False,False,True
449,161,90.0,False,False,True
449,539,50.0,False,False,True
449,701,50.0,False,False,True
449,975,30.0,False,False,True
449,1158,70.0,False,False,True
449,1238,30.0,False,False,True
449,1300,70.0,False,False,True
449,1369,50.0,False,False,True
449,1906,30.0,True,False,False
449,2176,50.0,False,False,True
449,2423,90.0,False,False,True
449,2538,50.0,False,False,True
449,2636,50.0,False,False,True
449,2806,30.0,True,False,False
449,2981,30.0,False,False,True
450,778,90.0,False,False,True
451,1589,90.0,False,False,True
452,1997,30.0,False,False,True
454,594,87.0,True,False,False
454,969,30.0,True,False,False
454,2972,70.0,False,False,True
455,674,90.0,False,False,True
455,1589,90.0,False,False,True
455,2309,90.0,False,False,True
455,2362,90.0,False,False,True
455,2663,90.0,True,False,False
457,478,90.0,False,False,True
457,1589,50.0,False,False,True
458,778,90.0,False,False,True
458,2663,90.0,False,False,True
461,55,90.0,False,False,True
461,900,30.0,True,False,False
464,1842,30.0,False,False,True
466,778,90.0,False,False,True
467,1589,100.0,False,False,True
467,1618,100.0,False,False,True
467,1779,66.0,False,False,True
468,2496,90.0,False,False,True
469,1589,90.0,False,False,True
469,1842,90.0,True,False,False
469,1997,90.0,False,False,True
469,2488,90.0,True,False,False
476,778,90.0,True,False,False
476,2663,90.0,False,False,True
478,1346,70.0,False,False,True
478,2663,90.0,False,False,True
479,117,90.0,False,False,True
479,200,70.0,False,False,True
479,220,70.0,False,False,True
479,501,90.0,False,False,True
479,568,90.0,False,False,True
479,743,70.0,False,False,True
479,846,90.0,True,False,False
479,973,90.0,False,False,True
479,1166,90.0,False,False,True
479,1618,90.0,False,False,True
479,1634,70.0,False,False,True
479,2675,70.0,True,False,False
481,2488,90.0,False,False,True
482,1137,90.0,False,False,True
482,2924,90.0,False,False,True
484,200,90.0,False,False,True
484,830,70.0,False,False,True
484,1137,50.0,False,False,True
484,1243,90.0,False,False,True
484,1618,90.0,False,False,True
484,1842,50.0,False,False,True
484,1936,50.0,False,False,True
484,2518,90.0,True,False,False
485,2362,90.0,False,False,True
490,1108,60.0,False,False,True
492,444,30.0,False,False,True
492,766,30.0,False,False,True
492,1608,90.0,False,False,True
493,1362,70.0,False,False,True
493,2362,90.0,False,False,True
493,2511,90.0,False,False,True
494,1317,70.0,False,False,True
495,1716,50.0,False,False,True
495,1982,90.0,False,False,True
495,2176,30.0,False,False,True
