user_id,item_id,rating,is_test,is_tune,is_train
2,1923,3.0,False,False,True
2,1975,4.0,False,False,True
2,2065,5.0,False,False,True
2,2320,4.0,False,False,True
2,2327,3.0,False,False,True
2,2376,4.0,False,False,True
2,2473,5.0,False,False,True
2,2513,4.0,False,False,True
2,2661,4.0,False,False,True
2,2770,4.0,False,False,True
2,2917,4.0,False,False,True
3,23,4.0,False,False,True
3,55,3.0,False,False,True
3,82,3.0,False,False,True
3,103,1.0,False,False,True
3,105,3.0,False,False,True
3,109,3.0,False,False,True
3,133,4.0,False,False,True
3,153,3.0,False,False,True
3,158,3.0,False,False,True
3,228,4.0,False,False,True
3,249,4.0,False,False,True
3,269,2.0,False,False,True
3,283,3.0,False,False,True
3,303,2.0,True,False,False
3,360,3.0,False,False,True
3,368,3.0,False,False,True
3,370,4.0,False,False,True
3,383,2.0,False,False,True
3,401,1.0,False,False,True
3,406,5.0,False,False,True
3,409,4.0,False,False,True
3,446,3.0,False,False,True
3,463,4.0,False,False,True
3,475,4.0,False,False,True
3,487,3.0,False,False,True
3,518,3.0,False,False,True
3,543,2.0,False,False,True
3,563,4.0,False,False,True
3,568,2.0,False,False,True
3,581,3.0,False,False,True
3,592,3.0,True,False,False
3,695,3.0,False,False,True
3,706,3.0,False,False,True
3,723,4.0,False,False,True
3,749,5.0,False,False,True
3,761,4.0,False,False,True
3,811,3.0,False,False,True
3,830,3.0,False,False,True
3,840,4.0,False,False,True
3,852,4.0,False,False,True
3,974,2.0,False,False,True
3,1030,3.0,False,False,True
3,1083,3.0,False,False,True
3,1089,3.0,True,False,False
3,1169,4.0,False,False,True
3,1225,3.0,False,False,True
3,1249,4.0,False,False,True
3,1262,3.0,False,False,True
3,1308,3.0,False,False,True
3,1315,5.0,True,False,False
3,1386,2.0,False,False,True
3,1403,3.0,False,False,True
3,1498,3.0,False,False,True
3,1500,3.0,True,False,False
3,1509,3.0,False,False,True
3,1595,3.0,False,False,True
3,1672,4.0,False,False,True
3,1769,3.0,False,False,True
3,1778,3.0,False,False,True
3,1854,3.0,False,False,True
3,1860,3.0,False,False,True
3,1908,4.0,False,False,True
3,1954,2.0,False,False,True
3,2015,2.0,True,False,False
3,2196,3.0,False,False,True
3,2259,4.0,False,False,True
3,2272,3.0,False,False,True
3,2291,4.0,False,False,True
3,2365,4.0,False,False,True
3,2460,3.0,False,False,True
3,2502,4.0,False,False,True
3,2654,5.0,False,False,True
3,2722,3.0,False,False,True
3,2801,4.0,False,False,True
3,2943,3.0,False,False,True
3,2998,5.0,False,False,True
4,10,4.0,False,False,True
4,21,4.0,False,False,True
4,49,3.0,False,False,True
4,53,5.0,False,False,True
4,90,4.0,True,False,False
4,94,3.0,False,False,True
4,128,5.0,False,False,True
4,161,4.0,False,False,True
4,220,4.0,False,False,True
4,316,4.0,False,False,True
4,322,3.0,False,False,True
4,376,3.0,False,False,True
4,377,4.0,False,False,True
4,383,5.0,False,False,True
4,396,4.0,False,False,True
4,447,4.0,False,False,True
4,475,5.0,False,False,True
4,480,5.0,False,False,True
4,514,3.0,False,False,True
4,561,5.0,False,False,True
4,566,4.0,False,False,True
4,584,4.0,False,False,True
4,592,4.0,True,False,False
4,646,4.0,False,False,True
4,673,3.0,False,False,True
4,676,5.0,False,False,True
4,679,3.0,False,False,True
4,681,3.0,False,False,True
4,786,1.0,False,False,True
4,836,5.0,False,False,True
4,876,3.0,False,False,True
4,903,4.0,False,False,True
4,909,2.0,False,False,True
4,916,4.0,False,False,True
4,921,3.0,False,False,True
4,927,5.0,False,False,True
4,961,2.0,False,False,True
4,1050,5.0,False,False,True
4,1057,4.0,False,False,True
4,1065,4.0,False,False,True
4,1116,4.0,False,False,True
4,1163,4.0,False,False,True
4,1230,4.0,False,False,True
4,1236,4.0,False,False,True
4,1349,4.0,False,False,True
4,1354,4.0,False,False,True
4,1413,4.0,False,False,True
4,1422,4.0,False,False,True
4,1434,4.0,False,False,True
4,1469,3.0,False,False,True
4,1521,4.0,False,False,True
4,1565,3.0,False,False,True
4,1588,5.0,False,False,True
4,1703,4.0,False,False,True
4,1795,4.0,True,False,False
4,1803,3.0,True,False,False
4,1846,4.0,False,False,True
4,1878,4.0,False,False,True
4,1917,5.0,False,False,True
4,1970,5.0,False,False,True
4,2109,5.0,False,False,True
4,2115,3.0,False,False,True
4,2139,3.0,False,False,True
4,2169,4.0,False,False,True
4,2493,3.0,False,False,True
4,2554,3.0,False,False,True
4,2678,4.0,False,False,True
4,2775,4.0,False,False,True
4,2782,3.0,False,False,True
4,2790,4.0,False,False,True
4,2839,5.0,True,False,False
4,2890,1.0,False,False,True
4,2948,4.0,False,False,True
5,1,4.0,True,False,False
5,51,2.0,False,False,True
5,103,4.0,False,False,True
5,326,4.0,False,False,True
5,567,3.0,True,False,False
5,636,3.0,False,False,True
5,643,3.0,False,False,True
5,650,4.0,False,False,True
5,753,5.0,False,False,True
5,755,3.0,True,False,False
5,758,3.0,False,False,True
5,970,4.0,False,False,True
5,1001,3.0,False,False,True
5,1058,3.0,False,False,True
5,1545,3.0,False,False,True
5,1827,3.0,False,False,True
5,1973,3.0,False,False,True
5,2079,3.0,False,False,True
5,2140,3.0,False,False,True
5,2204,2.0,False,False,True
5,2470,3.0,False,False,True
5,2684,5.0,False,False,True
6,23,3.0,False,False,True
6,25,3.0,False,False,True
6,84,1.0,False,False,True
6,85,4.0,False,False,True
6,96,3.0,False,False,True
6,99,4.0,False,False,True
6,133,2.0,False,False,True
6,147,4.0,False,False,True
6,196,1.0,False,False,True
6,206,4.0,False,False,True
6,213,4.0,False,False,True
6,345,4.0,False,False,True
6,387,4.0,False,False,True
6,405,3.0,False,False,True
6,416,2.0,False,False,True
6,447,3.0,False,False,True
6,487,3.0,False,False,True
6,564,4.0,False,False,True
6,626,3.0,False,False,True
6,717,4.0,False,False,True
6,966,3.0,False,False,True
6,1100,3.0,False,False,True
6,1149,2.0,True,False,False
6,1187,3.0,True,False,False
6,1191,3.0,False,False,True
6,1234,4.0,False,False,True
6,1253,3.0,False,False,True
6,1254,3.0,False,False,True
6,1369,3.0,False,False,True
6,1429,4.0,False,False,True
6,1609,3.0,False,False,True
6,1627,3.0,False,False,True
6,1908,4.0,False,False,True
6,1960,4.0,False,False,True
6,2097,3.0,False,False,True
6,2289,4.0,True,False,False
6,2351,3.0,False,False,True
6,2848,3.0,False,False,True
7,9,4.0,False,False,True
7,22,4.0,False,False,True
7,44,4.0,False,False,True
7,85,3.0,True,False,False
7,90,3.0,False,False,True
7,100,3.0,False,False,True
7,184,3.0,False,False,True
7,213,4.0,False,False,True
7,250,3.0,False,False,True
7,260,3.0,False,False,True
7,348,2.0,False,False,True
7,367,3.0,True,False,False
7,374,2.0,False,False,True
7,405,2.0,True,False,False
7,447,3.0,False,False,True
7,546,3.0,False,False,True
7,685,3.0,False,False,True
7,693,3.0,False,False,True
7,741,4.0,False,False,True
7,890,1.0,False,False,True
7,926,4.0,False,False,True
7,932,5.0,False,False,True
7,1276,5.0,False,False,True
7,1304,5.0,False,False,True
7,1322,4.0,False,False,True
7,1385,4.0,False,False,True
7,1628,3.0,False,False,True
7,1836,4.0,False,False,True
7,1844,5.0,False,False,True
7,2033,4.0,False,False,True
7,2131,3.0,False,False,True
7,2156,2.0,False,False,True
7,2198,4.0,False,False,True
7,2285,5.0,True,False,False
7,2310,4.0,False,False,True
7,2331,4.0,False,False,True
7,2381,4.0,False,False,True
7,2431,4.0,False,False,True
7,2557,4.0,False,False,True
7,2795,3.0,False,False,True
7,2979,3.0,False,False,True
8,46,3.0,False,False,True
8,49,4.0,False,False,True
8,54,4.0,False,False,True
8,108,3.0,False,False,True
8,128,5.0,False,False,True
8,155,4.0,False,False,True
8,223,4.0,False,False,True
8,242,4.0,False,False,True
8,267,4.0,False,False,True
8,271,3.0,False,False,True
8,297,5.0,False,False,True
8,352,3.0,False,False,True
8,362,3.0,False,False,True
8,406,4.0,False,False,True
8,407,3.0,False,False,True
8,417,4.0,False,False,True
8,481,4.0,False,False,True
8,540,4.0,False,False,True
8,568,3.0,False,False,True
8,638,4.0,False,False,True
8,668,3.0,False,False,True
8,679,4.0,False,False,True
8,690,4.0,False,False,True
8,711,3.0,False,False,True
8,838,5.0,True,False,False
8,866,3.0,False,False,True
8,936,5.0,False,False,True
8,943,3.0,True,False,False
8,955,3.0,False,False,True
8,957,3.0,False,False,True
8,961,3.0,True,False,False
8,1176,4.0,False,False,True
8,1197,3.0,False,False,True
8,1224,3.0,False,False,True
8,1262,4.0,False,False,True
8,1300,3.0,False,False,True
8,1325,2.0,True,False,False
8,1339,5.0,False,False,True
8,1369,4.0,False,False,True
8,1372,4.0,True,False,False
8,1406,4.0,False,False,True
8,1438,2.0,False,False,True
8,1447,5.0,False,False,True
8,1503,3.0,True,False,False
8,1517,3.0,True,False,False
8,1709,5.0,False,False,True
8,1723,4.0,False,False,True
8,1801,3.0,False,False,True
8,1824,4.0,False,False,True
8,1835,4.0,False,False,True
8,1849,4.0,False,False,True
8,1983,2.0,False,False,True
8,2094,4.0,False,False,True
8,2100,4.0,False,False,True
8,2200,4.0,False,False,True
8,2237,3.0,False,False,True
8,2267,3.0,False,False,True
8,2276,4.0,False,False,True
8,2311,4.0,False,False,True
8,2313,3.0,False,False,True
8,2314,5.0,False,False,True
8,2379,3.0,False,False,True
8,2396,4.0,False,False,True
8,2417,4.0,False,False,True
8,2468,5.0,False,False,True
8,2510,4.0,False,False,True
8,2590,4.0,False,False,True
8,2722,3.0,False,False,True
8,2779,2.0,False,False,True
8,2828,4.0,False,False,True
8,2832,5.0,False,False,True
8,2881,4.0,False,False,True
8,2909,4.0,False,False,True
8,2931,5.0,True,False,False
8,2933,4.0,False,False,True
8,2949,3.0,False,False,True
9,25,2.0,True,False,False
9,122,2.0,False,False,True
9,133,4.0,False,False,True
9,153,3.0,False,False,True
9,156,3.0,False,False,True
9,160,4.0,False,False,True
9,208,5.0,False,False,True
9,228,3.0,False,False,True
9,348,1.0,False,False,True
9,460,4.0,False,False,True
9,469,2.0,False,False,True
9,487,4.0,False,False,True
9,638,4.0,False,False,True
9,706,3.0,False,False,True
9,729,3.0,False,False,True
9,760,5.0,False,False,True
9,765,4.0,False,False,True
9,1035,3.0,False,False,True
9,1073,3.0,False,False,True
9,1101,5.0,False,False,True
9,1129,5.0,True,False,False
9,1163,2.0,True,False,False
9,1224,4.0,False,False,True
9,1250,3.0,False,False,True
9,1265,5.0,False,False,True
9,1337,4.0,False,False,True
9,1372,4.0,False,False,True
9,1405,3.0,False,False,True
9,1558,4.0,True,False,False
9,1597,5.0,False,False,True
9,1658,5.0,False,False,True
9,1821,4.0,False,False,True
9,2019,3.0,False,False,True
9,2030,5.0,False,False,True
9,2112,5.0,True,False,False
9,2510,3.0,False,False,True
9,2537,2.0,False,False,True
10,195,4.0,False,False,True
10,199,3.0,False,False,True
10,224,3.0,False,False,True
10,228,4.0,False,False,True
10,306,2.0,False,False,True
10,317,4.0,False,False,True
10,396,4.0,False,False,True
10,530,4.0,False,False,True
10,588,4.0,False,False,True
10,600,3.0,False,False,True
10,728,4.0,False,False,True
10,761,4.0,False,False,True
10,799,4.0,False,False,True
10,852,4.0,False,False,True
10,968,3.0,False,False,True
10,1067,4.0,False,False,True
10,1072,4.0,True,False,False
10,1105,4.0,False,False,True
10,1137,2.0,False,False,True
10,1138,3.0,False,False,True
10,1173,3.0,False,False,True
10,1215,3.0,False,False,True
10,1237,4.0,False,False,True
10,1309,3.0,False,False,True
10,1313,3.0,False,False,True
10,1425,3.0,False,False,True
10,1605,5.0,False,False,True
10,1913,3.0,True,False,False
10,1964,3.0,False,False,True
10,1981,4.0,False,False,True
10,2022,3.0,False,False,True
10,2025,4.0,False,False,True
10,2371,5.0,False,False,True
10,2576,5.0,False,False,True
10,2600,4.0,False,False,True
10,2665,3.0,True,False,False
10,2786,3.0,False,False,True
10,2795,2.0,False,False,True
10,2802,4.0,False,False,True
10,2846,4.0,False,False,True
10,2853,5.0,False,False,True
10,2870,4.0,False,False,True
10,2927,4.0,False,False,True
10,2944,5.0,False,False,True
10,2949,3.0,False,False,True
11,0,4.0,False,False,True
11,48,3.0,True,False,False
11,76,5.0,False,False,True
11,124,4.0,False,False,True
11,134,3.0,False,False,True
11,172,3.0,False,False,True
11,196,3.0,False,False,True
11,208,5.0,False,False,True
11,243,3.0,False,False,True
11,340,4.0,False,False,True
11,341,4.0,False,False,True
11,390,4.0,False,False,True
11,526,5.0,False,False,True
11,553,4.0,False,False,True
11,564,4.0,False,False,True
11,639,4.0,False,False,True
11,651,4.0,False,False,True
11,727,4.0,False,False,True
11,732,4.0,False,False,True
11,750,4.0,True,False,False
11,760,4.0,False,False,True
11,765,4.0,False,False,True
11,850,3.0,False,False,True
11,882,4.0,False,False,True
11,888,4.0,False,False,True
11,922,3.0,True,False,False
11,931,5.0,False,False,True
11,949,4.0,False,False,True
11,966,4.0,False,False,True
11,1106,4.0,True,False,False
11,1129,4.0,True,False,False
11,1162,4.0,True,False,False
11,1191,4.0,False,False,True
11,1250,4.0,False,False,True
11,1314,4.0,False,False,True
11,1357,5.0,True,False,False
11,1363,4.0,False,False,True
11,1439,4.0,False,False,True
11,1446,4.0,False,False,True
11,1482,5.0,False,False,True
11,1491,5.0,True,False,False
11,1501,4.0,False,False,True
11,1506,4.0,False,False,True
11,1522,4.0,False,False,True
11,1662,3.0,False,False,True
11,1666,4.0,False,False,True
11,1743,5.0,False,False,True
11,1772,3.0,False,False,True
11,1830,4.0,False,False,True
11,1838,4.0,False,False,True
11,1853,5.0,True,False,False
11,1924,4.0,False,False,True
11,1950,4.0,False,False,True
11,1984,4.0,False,False,True
11,2005,4.0,False,False,True
11,2033,5.0,False,False,True
11,2045,5.0,False,False,True
11,2091,4.0,False,False,True
11,2102,4.0,False,False,True
11,2123,4.0,False,False,True
11,2143,4.0,False,False,True
11,2157,5.0,False,False,True
11,2193,4.0,False,False,True
11,2225,4.0,False,False,True
11,2309,5.0,False,False,True
11,2313,5.0,False,False,True
11,2322,3.0,False,False,True
11,2371,5.0,False,False,True
11,2424,5.0,False,False,True
11,2494,3.0,False,False,True
11,2533,2.0,False,False,True
11,2558,5.0,False,False,True
11,2583,5.0,False,False,True
11,2602,3.0,False,False,True
11,2690,4.0,False,False,True
11,2741,5.0,False,False,True
11,2751,4.0,False,False,True
11,2777,3.0,True,False,False
11,2793,4.0,False,False,True
11,2854,4.0,False,False,True
11,2859,5.0,True,False,False
11,2904,5.0,False,False,True
11,2944,5.0,False,False,True
11,2998,4.0,False,False,True
12,3,2.0,False,False,True
12,8,3.0,False,False,True
12,35,5.0,False,False,True
12,47,3.0,False,False,True
12,119,4.0,False,False,True
12,130,3.0,False,False,True
12,154,4.0,True,False,False
12,168,4.0,False,False,True
12,187,4.0,False,False,True
12,203,3.0,False,False,True
12,211,3.0,False,False,True
12,236,3.0,False,False,True
12,247,4.0,False,False,True
12,329,4.0,False,False,True
12,331,4.0,True,False,False
12,382,5.0,True,False,False
12,420,4.0,False,False,True
12,464,4.0,False,False,True
12,580,3.0,False,False,True
12,607,3.0,False,False,True
12,661,3.0,False,False,True
12,671,3.0,False,False,True
12,673,4.0,False,False,True
12,724,3.0,False,False,True
12,733,3.0,False,False,True
12,791,3.0,False,False,True
12,867,4.0,False,False,True
12,910,4.0,False,False,True
12,923,3.0,False,False,True
12,954,3.0,False,False,True
12,970,4.0,False,False,True
12,1019,2.0,False,False,True
12,1051,4.0,False,False,True
12,1084,2.0,False,False,True
12,1157,3.0,False,False,True
12,1166,4.0,False,False,True
12,1181,4.0,True,False,False
12,1309,4.0,False,False,True
12,1321,4.0,False,False,True
12,1342,4.0,False,False,True
12,1355,4.0,True,False,False
12,1376,3.0,True,False,False
12,1455,4.0,False,False,True
12,1510,3.0,True,False,False
12,1565,4.0,False,False,True
12,1574,3.0,False,False,True
12,1671,3.0,False,False,True
12,1703,3.0,False,False,True
12,1766,3.0,False,False,True
12,1771,5.0,False,False,True
12,2002,4.0,False,False,True
12,2028,3.0,False,False,True
12,2051,4.0,False,False,True
12,2081,4.0,False,False,True
12,2319,5.0,False,False,True
12,2752,4.0,False,False,True
13,14,5.0,False,False,True
13,19,4.0,False,False,True
13,29,4.0,True,False,False
13,44,5.0,False,False,True
13,48,4.0,False,False,True
13,59,5.0,False,False,True
13,82,4.0,False,False,True
13,85,3.0,False,False,True
13,110,4.0,True,False,False
13,122,4.0,False,False,True
13,123,4.0,False,False,True
13,144,4.0,False,False,True
13,163,5.0,False,False,True
13,200,4.0,False,False,True
13,207,5.0,False,False,True
13,209,3.0,False,False,True
13,253,5.0,False,False,True
13,385,4.0,False,False,True
13,389,5.0,False,False,True
13,422,4.0,False,False,True
13,427,5.0,False,False,True
13,457,4.0,False,False,True
13,469,4.0,False,False,True
13,483,4.0,False,False,True
13,484,3.0,False,False,True
13,495,4.0,False,False,True
13,542,5.0,False,False,True
13,587,4.0,False,False,True
13,594,5.0,True,False,False
13,678,5.0,False,False,True
13,690,5.0,False,False,True
13,718,4.0,False,False,True
13,880,4.0,False,False,True
13,886,4.0,True,False,False
13,900,3.0,False,False,True
13,931,5.0,False,False,True
13,979,4.0,False,False,True
13,995,3.0,False,False,True
13,1037,4.0,False,False,True
13,1088,5.0,False,False,True
13,1115,3.0,False,False,True
13,1147,3.0,False,False,True
13,1162,5.0,False,False,True
13,1167,4.0,False,False,True
13,1170,4.0,False,False,True
13,1242,3.0,False,False,True
13,1272,3.0,False,False,True
13,1295,4.0,False,False,True
13,1350,4.0,False,False,True
13,1408,4.0,False,False,True
13,1436,4.0,False,False,True
13,1472,3.0,False,False,True
13,1476,4.0,False,False,True
13,1481,5.0,False,False,True
13,1492,3.0,True,False,False
13,1512,5.0,False,False,True
13,1551,5.0,False,False,True
13,1566,4.0,False,False,True
13,1659,3.0,True,False,False
13,1671,3.0,True,False,False
13,1710,5.0,False,False,True
13,1808,4.0,False,False,True
13,1844,5.0,False,False,True
13,1873,5.0,False,False,True
13,1876,5.0,True,False,False
13,2011,5.0,True,False,False
13,2013,3.0,False,False,True
13,2052,5.0,False,False,True
13,2256,4.0,False,False,True
13,2372,4.0,False,False,True
13,2406,3.0,False,False,True
13,2538,4.0,False,False,True
13,2589,4.0,False,False,True
13,2618,3.0,False,False,True
13,2628,3.0,False,False,True
13,2736,4.0,False,False,True
13,2744,3.0,False,False,True
13,2781,3.0,False,False,True
13,2884,3.0,False,False,True
14,5,5.0,False,False,True
14,12,5.0,False,False,True
14,23,4.0,False,False,True
14,90,4.0,True,False,False
14,109,4.0,False,False,True
14,112,2.0,False,False,True
14,132,3.0,False,False,True
14,133,3.0,False,False,True
14,203,4.0,False,False,True
14,228,3.0,False,False,True
14,313,3.0,True,False,False
14,419,4.0,False,False,True
14,522,4.0,False,False,True
14,652,4.0,False,False,True
14,662,5.0,False,False,True
14,726,2.0,False,False,True
14,841,4.0,False,False,True
14,857,4.0,False,False,True
14,877,5.0,True,False,False
14,1001,4.0,False,False,True
14,1048,3.0,False,False,True
14,1085,3.0,False,False,True
14,1128,4.0,False,False,True
14,1149,2.0,False,False,True
14,1267,4.0,True,False,False
14,1325,2.0,False,False,True
14,1330,2.0,False,False,True
14,1839,5.0,False,False,True
14,1932,4.0,False,False,True
14,2116,4.0,False,False,True
14,2572,2.0,False,False,True
14,2726,3.0,False,False,True
15,1,2.0,False,False,True
15,32,5.0,False,False,True
15,33,4.0,False,False,True
15,69,3.0,False,False,True
15,75,4.0,False,False,True
15,136,2.0,False,False,True
15,225,4.0,False,False,True
15,231,4.0,False,False,True
15,243,4.0,False,False,True
15,252,4.0,False,False,True
15,275,2.0,False,False,True
15,352,2.0,False,False,True
15,362,4.0,False,False,True
15,369,5.0,False,False,True
15,393,3.0,True,False,False
15,575,4.0,False,False,True
15,643,3.0,False,False,True
15,651,4.0,False,False,True
15,687,4.0,False,False,True
15,757,2.0,True,False,False
15,778,4.0,False,False,True
15,816,4.0,False,False,True
15,826,4.0,False,False,True
15,862,3.0,False,False,True
15,1198,4.0,False,False,True
15,1325,2.0,False,False,True
15,1393,1.0,False,False,True
15,1440,4.0,False,False,True
15,1455,4.0,False,False,True
15,1531,5.0,True,False,False
15,1584,5.0,False,False,True
15,1600,4.0,False,False,True
15,1887,4.0,False,False,True
15,2211,3.0,False,False,True
15,2750,4.0,False,False,True
16,12,4.0,False,False,True
16,97,4.0,False,False,True
16,115,4.0,False,False,True
16,140,3.0,False,False,True
16,170,4.0,False,False,True
16,178,3.0,False,False,True
16,219,3.0,True,False,False
16,227,4.0,False,False,True
16,246,4.0,False,False,True
16,292,3.0,False,False,True
16,293,4.0,False,False,True
16,341,5.0,False,False,True
16,374,3.0,False,False,True
16,380,4.0,False,False,True
16,416,5.0,False,False,True
16,452,4.0,False,False,True
16,465,4.0,False,False,True
16,489,4.0,False,False,True
16,516,4.0,False,False,True
16,517,4.0,False,False,True
16,538,4.0,False,False,True
16,622,4.0,False,False,True
16,641,4.0,False,False,True
16,681,5.0,False,False,True
16,720,4.0,False,False,True
16,800,5.0,False,False,True
16,910,4.0,False,False,True
16,949,4.0,False,False,True
16,1013,4.0,False,False,True
16,1049,4.0,True,False,False
16,1313,5.0,False,False,True
16,1331,4.0,False,False,True
16,1638,4.0,False,False,True
16,1640,4.0,False,False,True
16,1741,4.0,False,False,True
16,1986,4.0,True,False,False
16,2277,4.0,False,False,True
16,2292,4.0,False,False,True
16,2806,4.0,False,False,True
16,2842,4.0,False,False,True
16,2984,4.0,False,False,True
17,51,3.0,False,False,True
17,69,2.0,False,False,True
17,128,5.0,False,False,True
17,152,5.0,False,False,True
17,214,4.0,False,False,True
17,220,3.0,False,False,True
17,258,3.0,False,False,True
17,266,2.0,False,False,True
17,278,4.0,False,False,True
17,296,3.0,False,False,True
17,350,4.0,False,False,True
17,366,5.0,False,False,True
17,377,4.0,False,False,True
17,386,5.0,False,False,True
17,417,4.0,True,False,False
17,440,3.0,False,False,True
17,517,5.0,True,False,False
17,526,5.0,False,False,True
17,554,3.0,False,False,True
17,567,5.0,False,False,True
17,585,5.0,False,False,True
17,641,3.0,False,False,True
17,643,3.0,False,False,True
17,746,5.0,False,False,True
17,757,3.0,False,False,True
17,780,2.0,False,False,True
17,838,4.0,False,False,True
17,862,2.0,False,False,True
17,873,3.0,False,False,True
17,930,2.0,False,False,True
17,957,4.0,False,False,True
17,1002,5.0,False,False,True
17,1058,3.0,True,False,False
17,1083,5.0,False,False,True
17,1142,5.0,False,False,True
17,1143,2.0,False,False,True
17,1170,4.0,False,False,True
17,1216,5.0,False,False,True
17,1300,5.0,False,False,True
17,1422,4.0,False,False,True
17,1545,3.0,False,False,True
17,1585,4.0,False,False,True
17,1618,3.0,False,False,True
17,1626,5.0,False,False,True
17,1797,5.0,False,False,True
17,1801,5.0,True,False,False
17,1807,1.0,False,False,True
17,1827,3.0,False,False,True
17,1923,3.0,False,False,True
17,1991,3.0,False,False,True
17,2179,4.0,False,False,True
17,2218,3.0,False,False,True
17,2278,3.0,False,False,True
17,2314,5.0,False,False,True
